X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2716N: Security Apparatus - Fund for Peace,0040: Travel services  (% of service imports; BoP) - WDI,0.16696,0.14745964,0.107700005,0.16696,6.129283,-0.13964368
2716N: Security Apparatus - Fund for Peace,1401: Computer; communications and other services  (% of commercial service exports) - WDI,0.16577,0.15206572,0.054299995,0.16577,6.129283,-0.117065206
2716N: Security Apparatus - Fund for Peace,0045: Current account balance  (BoP; current US$) - WDI,0.1657,0.16541818,0.0863,0.1657,5.9541965,-0.016787454
2716N: Security Apparatus - Fund for Peace,0049: Net trade in goods and services  (BoP; current US$) - WDI,0.16517,0.1643021,0.07154,0.16231,6.169925,-0.029460322
2716N: Security Apparatus - Fund for Peace,0471: Broad money  (current LCU) - WDI,0.16464,0.16346788,0.079749994,0.16464,6.087463,-0.03423613
2716N: Security Apparatus - Fund for Peace,0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,0.16432,-0.0011396408,0.05106,0.16432,5.0,-0.4067673
2716N: Security Apparatus - Fund for Peace,0060: ICT service exports  (% of service exports; BoP) - WDI,0.16381,0.15734044,0.04186,0.16081,6.044394,-0.08043358
2716N: Security Apparatus - Fund for Peace,0764: Adjusted savings: net forest depletion  (current US$) - WDI,0.16359,0.14555788,0.09626,0.16359,6.2094536,0.1342837
2716N: Security Apparatus - Fund for Peace,2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO,0.16345,0.16235612,0.06351999,0.16345,6.129283,-0.03307385
2716N: Security Apparatus - Fund for Peace,1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (% of total merchandise exports) - WDI,0.16331,0.14550029,0.09176001,0.16331,5.9541965,0.13345307
2716N: Security Apparatus - Fund for Peace,0034: Insurance and financial services  (% of service imports; BoP) - WDI,0.16319,0.14208713,0.119710006,0.16319,6.129283,-0.14526828
2716N: Security Apparatus - Fund for Peace,0710: Gross fixed capital formation  (% of GDP) - WDI,0.16276,0.15654013,0.08843,0.15998,6.169925,-0.07886618
2716N: Security Apparatus - Fund for Peace,0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,0.16189,0.16150355,0.108339995,0.15841,6.044394,-0.019658327
2716N: Security Apparatus - Fund for Peace,0840: Gross savings  (% of GDP) - WDI,0.16184,0.16157006,0.11231001,0.15855,6.087463,0.016430082
2716N: Security Apparatus - Fund for Peace,0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,0.16173,0.15506019,0.086940005,0.16173,6.044394,0.081669
2716N: Security Apparatus - Fund for Peace,0746: Industry; value added  (annual % growth) - WDI,0.16157,0.1453243,0.12866,0.15842,6.169925,0.12745859
2716N: Security Apparatus - Fund for Peace,0725: Imports of goods and services  (% of GDP) - WDI,0.16105,0.14252102,0.12166001,0.1582,6.2094536,-0.13612118
2716N: Security Apparatus - Fund for Peace,1386: Ores and metals exports  (% of merchandise exports) - WDI,0.16049,0.15621623,0.08742001,0.16049,6.044394,0.06537409
2716N: Security Apparatus - Fund for Peace,0657: Military expenditure  (% of GDP) - WDI,0.16048,0.12576772,0.10886999,0.15766,6.129283,0.18631229
2716N: Security Apparatus - Fund for Peace,0675: Household final consumption expenditure  (annual % growth) - WDI,0.15982,0.14383143,0.077980004,0.15697,6.087463,0.12644596
2716N: Security Apparatus - Fund for Peace,1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.15979,0.1591663,0.08717,0.15979,6.2094536,0.024973623
2716N: Security Apparatus - Fund for Peace,0031: Communications; computer; etc.  (% of service imports; BoP) - WDI,0.15944,0.10470893,0.059279993,0.15944,6.129283,-0.23394671
2716N: Security Apparatus - Fund for Peace,1381: Food exports  (% of merchandise exports) - WDI,0.15923,0.1405264,0.07688999,0.15603,6.087463,0.13676108
2716N: Security Apparatus - Fund for Peace,0070: Travel services  (% of service exports; BoP) - WDI,0.15896,0.14412451,0.039710008,0.15896,6.087463,0.121801056
2716N: Security Apparatus - Fund for Peace,0678: Household final consumption expenditure per capita growth  (annual %) - WDI,0.15884,0.1477594,0.08783,0.15523,6.044394,0.10526443
2716N: Security Apparatus - Fund for Peace,1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI,0.15818,0.15634505,0.09341,0.15518,6.129283,0.042836208
2716N: Security Apparatus - Fund for Peace,0790: Inflation; GDP deflator  (annual %) - WDI,0.15817,0.10438952,0.055869997,0.1557,6.2479277,0.23190619
2716N: Security Apparatus - Fund for Peace,1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI,0.15817,0.09728871,0.05369,0.15817,5.9541965,0.24674132
2716N: Security Apparatus - Fund for Peace,0684: Final consumption expenditure; etc.  (annual % growth) - WDI,0.15784,0.13446413,0.070829995,0.15487,6.087463,0.15289171
2716N: Security Apparatus - Fund for Peace,0748: Industry; value added  (% of GDP) - WDI,0.1575,0.15668367,0.108459994,0.15434,6.169925,-0.028571405
2716N: Security Apparatus - Fund for Peace,0777: Adjusted savings: net national savings  (% of GNI) - WDI,0.15734,0.14231941,0.105790004,0.15404,6.087463,0.122558504
2716N: Security Apparatus - Fund for Peace,0546: Public credit registry coverage  (% of adults) - WDI,0.15713,0.1244861,0.09708001,0.15713,6.169925,-0.18067624
2716N: Security Apparatus - Fund for Peace,1406: Travel services  (% of commercial service exports) - WDI,0.15705,0.1244905,0.030330002,0.15705,6.129283,0.1804425
2716N: Security Apparatus - Fund for Peace,0320: Net ODA received  (% of GNI) - WDI,0.15683,0.14612032,0.0828,0.15683,5.9541965,0.10348758
2716N: Security Apparatus - Fund for Peace,0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.15657,0.1558023,0.047470003,0.15657,6.129283,0.027707554
2716N: Security Apparatus - Fund for Peace,0474: Broad money growth  (annual %) - WDI,0.15648,0.10807712,0.1031,0.15349,6.087463,0.22000656
2716N: Security Apparatus - Fund for Peace,0479: Money and quasi money growth  (annual %) - WDI,0.15614,0.1086673,0.1013,0.15614,6.087463,0.2178823
2716N: Security Apparatus - Fund for Peace,0475: Money  (current LCU) - WDI,0.15558,0.15244271,0.06647,0.15249,6.087463,-0.056011576
2716N: Security Apparatus - Fund for Peace,1357: Insurance and financial services  (% of commercial service imports) - WDI,0.15521,0.13835931,0.11931001,0.15521,6.129283,-0.12981021
2716N: Security Apparatus - Fund for Peace,0731: Agriculture; value added  (current US$) - WDI,0.15479,0.15384139,0.06745,0.15479,6.169925,0.030799402
2716N: Security Apparatus - Fund for Peace,0770: Adjusted savings: energy depletion  (current US$) - WDI,0.15451,0.15262726,0.12183,0.15451,6.2479277,0.043390673
2716N: Security Apparatus - Fund for Peace,1384: Insurance and financial services  (% of commercial service exports) - WDI,0.15428,0.10629149,0.06695001,0.1514,6.087463,-0.21906282
2716N: Security Apparatus - Fund for Peace,0775: Adjusted savings: gross savings  (% of GNI) - WDI,0.15419,0.14254546,0.101490006,0.15089,6.087463,-0.10790985
2716N: Security Apparatus - Fund for Peace,0839: Gross savings  (% of GNI) - WDI,0.15419,0.14254546,0.101490006,0.15089,6.087463,-0.10790985
2716N: Security Apparatus - Fund for Peace,0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI,0.15411,0.13033992,0.06746,0.15411,5.9541965,0.1541755
2716N: Security Apparatus - Fund for Peace,0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,0.15319,0.1417443,0.087280005,0.15013,6.0,0.10698458
2716N: Security Apparatus - Fund for Peace,0719: Gross capital formation  (% of GDP) - WDI,0.15298,0.15065612,0.091680005,0.15298,6.169925,-0.048206665
2716N: Security Apparatus - Fund for Peace,0807: Natural gas rents  (% of GDP) - WDI,0.15288,0.144415,0.12038,0.15288,6.169925,0.09200536
2716N: Security Apparatus - Fund for Peace,0462: Total reserves  (includes gold; current US$) - WDI,0.15229,0.14787386,0.05139,0.14172,6.228819,-0.06645398
2716N: Security Apparatus - Fund for Peace,0803: GDP growth  (annual %) - WDI,0.15118,0.12953214,0.08209,0.14872,6.2479277,0.14713208
2716N: Security Apparatus - Fund for Peace,0742: Manufacturing; value added  (% of GDP) - WDI,0.15065,0.1132438,0.047659993,0.14737,6.129283,-0.1934068
2716N: Security Apparatus - Fund for Peace,1358: Manufactures imports  (% of merchandise imports) - WDI,0.1501,0.08278729,0.06621999,0.14683,6.087463,-0.25944692
2716N: Security Apparatus - Fund for Peace,0734: Agriculture; value added  (annual % growth) - WDI,0.14985,0.14453666,0.120639995,0.14698,6.169925,0.07289265
2716N: Security Apparatus - Fund for Peace,1378: Net barter terms of trade index  (2000 = 100) - WDI,0.14981,0.11089033,0.09509,0.14709,6.2479277,0.19728069
2716N: Security Apparatus - Fund for Peace,1380: Agricultural raw materials exports  (% of merchandise exports) - WDI,0.14879,0.11971593,0.09487,0.14879,6.044394,0.17051122
2716N: Security Apparatus - Fund for Peace,0075: Secondary income receipts  (BoP; current US$) - WDI,0.14849,0.12775104,0.040359996,0.14849,6.129283,-0.14401029
2716N: Security Apparatus - Fund for Peace,0051: Net errors and omissions  (BoP; current US$) - WDI,0.14821,0.14739084,0.08727001,0.1454,6.169925,0.02862102
2716N: Security Apparatus - Fund for Peace,1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (% of total merchandise imports) - WDI,0.14817,0.09110524,0.08288,0.14545,6.2094536,0.23888232
2716N: Security Apparatus - Fund for Peace,0635: Mobile cellular subscriptions - WDI,0.14796,0.14744666,0.06262001,0.14796,6.2479277,0.022657005
2716N: Security Apparatus - Fund for Peace,0780: Adjusted net national income  (annual % growth) - WDI,0.14731,0.13867705,0.0957,0.14731,6.044394,0.09291375
2716N: Security Apparatus - Fund for Peace,0579: Start-up procedures to register a business  (number) - WDI,0.14605,-0.021390662,0.023029998,0.14605,5.643856,0.40919515
2716N: Security Apparatus - Fund for Peace,1328: Import volume index  (2000 = 100) - WDI,0.14604,0.09934953,0.07430999,0.14361,6.2479277,0.21607977
2716N: Security Apparatus - Fund for Peace,0025: Crop production index  (2004-2006 = 100) - WDI,0.14541,0.12683688,0.09722,0.14541,6.2479277,0.13628322
2716N: Security Apparatus - Fund for Peace,0776: Adjusted savings: net national savings  (current US$) - WDI,0.14499,0.14494412,0.049599998,0.14221,6.087463,-0.0067732637
2716N: Security Apparatus - Fund for Peace,0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI,0.14497,0.13327774,0.08166,0.142,6.0,0.10813073
2716N: Security Apparatus - Fund for Peace,1327: Merchandise trade  (% of GDP) - WDI,0.1448,0.08057115,0.08689001,0.14208,6.2479277,-0.25343412
2716N: Security Apparatus - Fund for Peace,0768: Adjusted savings: mineral depletion  (current US$) - WDI,0.14429,0.1427457,0.09797,0.14429,6.2479277,-0.03929763
2716N: Security Apparatus - Fund for Peace,0717: Gross capital formation  (annual % growth) - WDI,0.1441,0.12593119,0.1191,0.14062,6.087463,0.13479172
2716N: Security Apparatus - Fund for Peace,1326: International tourism; expenditures  (% of total imports) - WDI,0.14354,0.14157811,0.092029996,0.14126,6.169925,-0.04429316
2716N: Security Apparatus - Fund for Peace,0077: Personal remittances; received  (current US$) - WDI,0.14325,0.14003359,0.049279995,0.14325,6.129283,0.05671343
2716N: Security Apparatus - Fund for Peace,0708: Gross fixed capital formation  (annual % growth) - WDI,0.14281,0.123944804,0.09884,0.14281,6.044394,0.13735063
2716N: Security Apparatus - Fund for Peace,0811: GDP per capita growth  (annual %) - WDI,0.14225,0.1331677,0.096540004,0.13954,6.2479277,0.095301084
2716N: Security Apparatus - Fund for Peace,0826: GNI growth  (annual %) - WDI,0.14204,0.12337869,0.07894,0.13913,6.087463,0.13660643
2716N: Security Apparatus - Fund for Peace,2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.14123,0.13900806,0.041399993,0.13811,6.129283,-0.04713751
2716N: Security Apparatus - Fund for Peace,0833: GNI per capita growth  (annual %) - WDI,0.14096,0.13176747,0.10156,0.13776,6.087463,0.09587768
2716N: Security Apparatus - Fund for Peace,1373: Import value index  (2000 = 100) - WDI,0.14069,0.095146656,0.04647,0.13817,6.2479277,0.21340887
2716N: Security Apparatus - Fund for Peace,0487: Real interest rate  (%) - WDI,0.14062,0.12545064,0.08111999,0.13704,5.9541965,0.12316392
2716N: Security Apparatus - Fund for Peace,1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,0.13954,0.1357536,0.109160006,0.13954,6.044394,0.061533697
2716N: Security Apparatus - Fund for Peace,0069: Transport services  (% of service exports; BoP) - WDI,0.13859,0.13212782,0.08806999,0.13859,6.129283,-0.08038763
2716N: Security Apparatus - Fund for Peace,1259: Unemployment; total (% of total labor force)  (modeled ILO estimate) - WDI,0.1361,0.13560048,0.08418,0.1361,6.2094536,0.022349855
2716N: Security Apparatus - Fund for Peace,0783: Adjusted net national income per capita  (annual % growth) - WDI,0.13586,0.13082702,0.09715,0.13586,6.044394,0.07094346
2716N: Security Apparatus - Fund for Peace,0046: Current account balance  (% of GDP) - WDI,0.13537,0.1351134,0.0598,0.13269,6.169925,0.01601856
2716N: Security Apparatus - Fund for Peace,1208: Labor force participation rate; male (% of male population ages 15-64)  (modeled ILO estimate) - WDI,0.13536,0.13442905,0.090440005,0.13356,6.2479277,-0.030511508
2716N: Security Apparatus - Fund for Peace,0072: Foreign direct investment; net inflows  (% of GDP) - WDI,0.13523,0.120452404,0.0907,0.13268,6.2479277,-0.12156315
2716N: Security Apparatus - Fund for Peace,0740: Manufacturing; value added  (annual % growth) - WDI,0.13515,0.1256469,0.11196,0.13212,6.129283,0.09748381
2716N: Security Apparatus - Fund for Peace,1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (% of total merchandise exports) - WDI,0.13338,0.10565755,0.07029,0.13052,6.2094536,0.1665006
2716N: Security Apparatus - Fund for Peace,1379: Export volume index  (2000 = 100) - WDI,0.13224,0.13203725,0.08353999,0.12968,6.2479277,0.014239047
2716N: Security Apparatus - Fund for Peace,1405: Transport services  (% of commercial service exports) - WDI,0.1322,0.13218391,0.08797,0.1322,6.129283,-0.0040120226
2716N: Security Apparatus - Fund for Peace,0481: Consumer price index  (2010 = 100) - WDI,0.13156,0.13100666,0.091309994,0.13156,6.169925,0.023523023
2716N: Security Apparatus - Fund for Peace,2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.12777,0.11720498,0.09938001,0.12582,6.2479277,0.102786325
2716N: Security Apparatus - Fund for Peace,0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,0.12768,-0.021181896,0.026030004,0.12768,5.0,-0.38582626
2716N: Security Apparatus - Fund for Peace,0723: Imports of goods and services  (annual % growth) - WDI,0.12706,0.121848136,0.09888999,0.12706,6.087463,0.07219323
2716N: Security Apparatus - Fund for Peace,0470: Claims on private sector  (annual growth as % of broad money) - WDI,0.12678,0.12641907,0.09869,0.12678,6.087463,-0.018998384
2716N: Security Apparatus - Fund for Peace,0054: Reserves and related items  (BoP; current US$) - WDI,0.12667,0.12666437,0.07112,0.12377,6.169925,-0.002374686
2716N: Security Apparatus - Fund for Peace,0489: Claims on central government; etc.  (% GDP) - WDI,0.12655,0.12616836,0.09471001,0.12655,6.169925,-0.019535882
2716N: Security Apparatus - Fund for Peace,0466: Claims on central government  (annual growth as % of broad money) - WDI,0.12579,0.12578957,0.0788,0.12293,6.087463,6.5709325E-4
2716N: Security Apparatus - Fund for Peace,0700: Exports of goods and services  (annual % growth) - WDI,0.12409,0.120204896,0.09306,0.12409,6.087463,0.06233061
2716N: Security Apparatus - Fund for Peace,1771: Primary energy supply - TOT (TOE_1000USD) - OECD,0.11966,0.08821732,0.055099994,0.11966,6.0,0.17732082
2716N: Security Apparatus - Fund for Peace,2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.11953,0.11523786,0.10348,0.1177,6.2479277,0.06551439
2716N: Security Apparatus - Fund for Peace,1257: Unemployment; male (% of male labor force)  (modeled ILO estimate) - WDI,0.11787,0.11765456,0.06456,0.11787,6.2094536,-0.014677814
2716N: Security Apparatus - Fund for Peace,0878: Compulsory education; duration  (years) - WDI,0.11623,0.03191337,0.035950005,0.11623,4.807355,-0.29037327
2716N: Security Apparatus - Fund for Peace,0589: Procedures to build a warehouse  (number) - WDI,0.11136,0.09086805,0.05511,0.11136,6.087463,0.14315009
2716N: Security Apparatus - Fund for Peace,1400: Export value index  (2000 = 100) - WDI,0.11011,0.1058049,0.04444,0.10799,6.2479277,0.06561329
2716N: Security Apparatus - Fund for Peace,1255: Unemployment; female (% of female labor force)  (modeled ILO estimate) - WDI,0.10931,0.09754411,0.036470003,0.10931,6.2094536,0.10847068
2716N: Security Apparatus - Fund for Peace,0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,0.10646,0.07971152,0.025609996,0.09305,5.5849624,-0.16354962
2716N: Security Apparatus - Fund for Peace,2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,0.1059,0.105627656,0.08377,0.1039,6.2479277,0.016502807
2716N: Security Apparatus - Fund for Peace,2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO,0.1041,0.10304537,0.07518999,0.1041,6.2479277,0.032475032
2716N: Security Apparatus - Fund for Peace,2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO,0.10207,0.0932144,0.07143,0.10019,6.2479277,0.09410419
2716N: Security Apparatus - Fund for Peace,0789: Coal rents  (% of GDP) - WDI,0.1015,0.10149917,0.06852999,0.09958,6.2479277,-9.080758E-4
2716N: Security Apparatus - Fund for Peace,2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO,0.095,0.08505297,0.06561,0.095,6.2479277,0.09973479
2716N: Security Apparatus - Fund for Peace,0576: Procedures to register property  (number) - WDI,0.09275,0.015589863,0.013529994,0.09275,6.0,0.27777714
2716N: Security Apparatus - Fund for Peace,0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,0.09075,-0.012313105,0.02538,0.09075,4.169925,-0.32103443
2716N: Security Apparatus - Fund for Peace,1091: Tuberculosis treatment success rate  (% of new cases) - WDI,0.06593,0.038596764,0.032720003,0.06559,6.2094536,0.16532767
2716N: Security Apparatus - Fund for Peace,0942: Secondary education; duration  (years) - WDI,0.06498,0.06343523,0.02213,0.0536,6.169925,-0.039303612
2716N: Security Apparatus - Fund for Peace,0895: Primary education; duration  (years) - WDI,0.05996,0.053941485,0.02892,0.05346,5.044394,-0.0775791
2716N: Security Apparatus - Fund for Peace,0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,0.05948,0.024211735,0.020179998,0.05872,6.0,-0.18779847
2716N: Security Apparatus - Fund for Peace,0938: Lower secondary school starting age  (years) - WDI,0.05717,0.055486087,0.015889999,0.04238,5.9068904,-0.041035533
2716N: Security Apparatus - Fund for Peace,0891: Primary school starting age  (years) - WDI,0.04372,0.04053962,0.02341,0.0421,5.044394,0.05639487
2716N: Security Apparatus - Fund for Peace,0883: Preprimary education; duration  (years) - WDI,0.03305,0.032591514,0.01073,0.02523,6.044394,-0.021412306
