X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2707N: Failed States Index Total - Fund for Peace,0031: Communications; computer; etc.  (% of service imports; BoP) - WDI,0.18136,0.11531576,0.029870003,0.18136,6.129283,-0.25699076
2707N: Failed States Index Total - Fund for Peace,0468: Net domestic credit  (current LCU) - WDI,0.18084,0.17799234,0.039020002,0.18084,6.169925,-0.053363435
2707N: Failed States Index Total - Fund for Peace,0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,0.18062,0.0024359077,0.06417,0.18062,6.0,-0.42211857
2707N: Failed States Index Total - Fund for Peace,0712: Changes in inventories  (current LCU) - WDI,0.18037,0.17551455,0.085750006,0.17724,6.129283,0.0696811
2707N: Failed States Index Total - Fund for Peace,1381: Food exports  (% of merchandise exports) - WDI,0.17971,0.13533849,0.025180005,0.17652,6.087463,0.21064547
2707N: Failed States Index Total - Fund for Peace,1406: Travel services  (% of commercial service exports) - WDI,0.17961,0.12462043,0.025439993,0.17961,6.129283,0.23449855
2707N: Failed States Index Total - Fund for Peace,1355: Fuel imports  (% of merchandise imports) - WDI,0.17931,0.17599605,0.069989994,0.17583,6.087463,0.057566836
2707N: Failed States Index Total - Fund for Peace,0787: Adjusted net savings; excluding particulate emission damage  (% of GNI) - WDI,0.17908,0.13332956,0.0353,0.17545,6.044394,-0.21389352
2707N: Failed States Index Total - Fund for Peace,0815: Oil rents  (% of GDP) - WDI,0.17865,0.15120977,0.083720006,0.17865,6.169925,0.16565093
2707N: Failed States Index Total - Fund for Peace,0027: Livestock production index  (2004-2006 = 100) - WDI,0.17769,0.11734125,0.04033,0.17769,6.2479277,0.24565981
2707N: Failed States Index Total - Fund for Peace,0051: Net errors and omissions  (BoP; current US$) - WDI,0.17765,0.17381124,0.089669995,0.17765,6.044394,0.061957777
2707N: Failed States Index Total - Fund for Peace,0076: Personal transfers; receipts  (BoP; current US$) - WDI,0.17747,0.16660693,0.08757,0.17747,5.9541965,0.10422607
2707N: Failed States Index Total - Fund for Peace,0026: Food production index  (2004-2006 = 100) - WDI,0.17737,0.10541629,0.03672999,0.17737,6.2479277,0.26824188
2707N: Failed States Index Total - Fund for Peace,0060: ICT service exports  (% of service exports; BoP) - WDI,0.17649,0.15671784,0.02663,0.17649,5.807355,-0.14061351
2707N: Failed States Index Total - Fund for Peace,0047: Net financial account  (BoP; current US$) - WDI,0.17648,0.17644231,0.07763,0.17424,6.169925,-0.0061385576
2707N: Failed States Index Total - Fund for Peace,0742: Manufacturing; value added  (% of GDP) - WDI,0.17629,0.1294463,0.03536,0.17338,6.129283,-0.21643409
2707N: Failed States Index Total - Fund for Peace,0772: Adjusted savings: particulate emission damage  (current US$) - WDI,0.17602,0.16801888,0.05896,0.17602,6.2094536,-0.08944897
2707N: Failed States Index Total - Fund for Peace,0058: Technical cooperation grants  (BoP; current US$) - WDI,0.17583,0.14354873,0.055080004,0.17229,6.0,0.17966992
2707N: Failed States Index Total - Fund for Peace,0474: Broad money growth  (annual %) - WDI,0.17541,0.097700015,0.049160004,0.17258,6.087463,0.2787651
2707N: Failed States Index Total - Fund for Peace,2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.1749,0.16442965,0.04721,0.17412,6.129283,-0.10232469
2707N: Failed States Index Total - Fund for Peace,0077: Personal remittances; received  (current US$) - WDI,0.17468,0.17460626,0.06979,0.17468,6.129283,-0.008587037
2707N: Failed States Index Total - Fund for Peace,1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI,0.17446,0.12322468,0.028230004,0.17446,5.9541965,0.22635219
2707N: Failed States Index Total - Fund for Peace,1387: Merchandise exports to economies in the Arab World  (% of total merchandise exports) - WDI,0.17411,0.13638785,0.07839999,0.17123,6.2094536,0.1942219
2707N: Failed States Index Total - Fund for Peace,0075: Secondary income receipts  (BoP; current US$) - WDI,0.17337,0.12982237,0.028190002,0.17337,6.129283,-0.20868067
2707N: Failed States Index Total - Fund for Peace,0070: Travel services  (% of service exports; BoP) - WDI,0.17247,0.14521559,0.042230003,0.1676,6.1085243,0.16508913
2707N: Failed States Index Total - Fund for Peace,1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,0.17214,0.16303784,0.041230008,0.17214,6.129283,0.09540527
2707N: Failed States Index Total - Fund for Peace,0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI,0.17178,0.14384733,0.06977001,0.17178,5.9541965,0.16713072
2707N: Failed States Index Total - Fund for Peace,0850: Terms of trade adjustment  (constant LCU) - WDI,0.17173,0.16771245,0.10077,0.17173,6.087463,0.06338406
2707N: Failed States Index Total - Fund for Peace,0785: Adjusted net savings; including particulate emission damage  (% of GNI) - WDI,0.17168,0.115855545,0.02452001,0.17168,6.0,-0.236272
2707N: Failed States Index Total - Fund for Peace,0479: Money and quasi money growth  (annual %) - WDI,0.17144,0.09546537,0.04594001,0.17144,6.087463,0.27563497
2707N: Failed States Index Total - Fund for Peace,0481: Consumer price index  (2010 = 100) - WDI,0.17128,0.17127796,0.10199,0.17128,6.169925,-0.0014266886
2707N: Failed States Index Total - Fund for Peace,0725: Imports of goods and services  (% of GDP) - WDI,0.17123,0.15881911,0.059740007,0.1684,6.2094536,-0.11140421
2707N: Failed States Index Total - Fund for Peace,0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,0.17107,0.1697057,0.060340002,0.16789,6.044394,-0.036936216
2707N: Failed States Index Total - Fund for Peace,0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,0.17094,0.1136851,0.06325,0.16745,6.044394,0.23927994
2707N: Failed States Index Total - Fund for Peace,1386: Ores and metals exports  (% of merchandise exports) - WDI,0.17088,0.15560316,0.054819997,0.17088,6.044394,0.123599544
2707N: Failed States Index Total - Fund for Peace,1328: Import volume index  (2000 = 100) - WDI,0.17053,0.10065435,0.030869998,0.16985,6.2479277,0.26434004
2707N: Failed States Index Total - Fund for Peace,0684: Final consumption expenditure; etc.  (annual % growth) - WDI,0.17022,0.13911109,0.013040006,0.16751,6.087463,0.17637719
2707N: Failed States Index Total - Fund for Peace,0777: Adjusted savings: net national savings  (% of GNI) - WDI,0.17022,0.15780337,0.042370006,0.16736,6.087463,0.11142997
2707N: Failed States Index Total - Fund for Peace,0464: Total reserves in months of imports - WDI,0.16986,0.13982552,0.032549992,0.16986,5.70044,0.17330459
2707N: Failed States Index Total - Fund for Peace,1327: Merchandise trade  (% of GDP) - WDI,0.16974,0.11595163,0.03892,0.16689,6.2479277,-0.23192321
2707N: Failed States Index Total - Fund for Peace,0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,0.16965,0.15672582,0.016750008,0.16965,6.044394,0.11368455
2707N: Failed States Index Total - Fund for Peace,0734: Agriculture; value added  (annual % growth) - WDI,0.16903,0.16137464,0.095259994,0.16622,6.169925,0.08749487
2707N: Failed States Index Total - Fund for Peace,0713: Changes in inventories  (constant LCU) - WDI,0.16829,0.16812956,0.047330007,0.16829,6.0,-0.012666683
2707N: Failed States Index Total - Fund for Peace,1326: International tourism; expenditures  (% of total imports) - WDI,0.16823,0.16413,0.071389996,0.16525,6.169925,-0.06403126
2707N: Failed States Index Total - Fund for Peace,0780: Adjusted net national income  (annual % growth) - WDI,0.16792,0.1534589,0.03937,0.16792,6.044394,0.12025432
2707N: Failed States Index Total - Fund for Peace,1380: Agricultural raw materials exports  (% of merchandise exports) - WDI,0.16692,0.124291405,0.033700004,0.16692,6.044394,0.20646696
2707N: Failed States Index Total - Fund for Peace,0826: GNI growth  (annual %) - WDI,0.16656,0.13528699,0.040669993,0.16378,6.087463,0.17684175
2707N: Failed States Index Total - Fund for Peace,0675: Household final consumption expenditure  (annual % growth) - WDI,0.16625,0.14556277,0.018090002,0.16353,6.087463,0.14383061
2707N: Failed States Index Total - Fund for Peace,0746: Industry; value added  (annual % growth) - WDI,0.1658,0.13307455,0.046930008,0.16292,6.169925,0.18090177
2707N: Failed States Index Total - Fund for Peace,1373: Import value index  (2000 = 100) - WDI,0.16509,0.09353785,0.030909993,0.16443,6.2479277,0.26749232
2707N: Failed States Index Total - Fund for Peace,0731: Agriculture; value added  (current US$) - WDI,0.16401,0.1638955,0.04737,0.16401,6.169925,0.01070046
2707N: Failed States Index Total - Fund for Peace,0323: Net ODA received per capita  (current US$) - WDI,0.16338,0.16193284,0.08358999,0.16054,6.0,-0.038041417
2707N: Failed States Index Total - Fund for Peace,0840: Gross savings  (% of GDP) - WDI,0.16311,0.16298184,0.053540006,0.15979,6.087463,-0.011321193
2707N: Failed States Index Total - Fund for Peace,0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI,0.1628,0.15186624,0.044819996,0.1628,5.9541965,0.10456459
2707N: Failed States Index Total - Fund for Peace,1401: Computer; communications and other services  (% of commercial service exports) - WDI,0.16261,0.13500094,0.016410008,0.16261,6.129283,-0.16615972
2707N: Failed States Index Total - Fund for Peace,0030: Trade in services  (% of GDP) - WDI,0.16241,0.13522653,0.031719998,0.16241,6.129283,-0.1648741
2707N: Failed States Index Total - Fund for Peace,0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,0.16241,0.1577236,0.057849996,0.15979,6.044394,0.06845726
2707N: Failed States Index Total - Fund for Peace,1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI,0.1621,0.1601842,0.049850002,0.15891,6.129283,0.043769892
2707N: Failed States Index Total - Fund for Peace,0025: Crop production index  (2004-2006 = 100) - WDI,0.16157,0.122089066,0.05387,0.16157,6.2479277,0.19869809
2707N: Failed States Index Total - Fund for Peace,0475: Money  (current LCU) - WDI,0.16109,0.15473588,0.061580002,0.16028,6.087463,-0.07971277
2707N: Failed States Index Total - Fund for Peace,1358: Manufactures imports  (% of merchandise imports) - WDI,0.16105,0.09588361,0.031130001,0.1577,6.087463,-0.2552771
2707N: Failed States Index Total - Fund for Peace,0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,0.16101,0.159637,0.05377,0.15795,6.044394,-0.037053894
2707N: Failed States Index Total - Fund for Peace,1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (% of total merchandise imports) - WDI,0.16042,0.11148103,0.030789997,0.15746,6.2094536,0.22122154
2707N: Failed States Index Total - Fund for Peace,0657: Military expenditure  (% of GDP) - WDI,0.16028,0.14149764,0.042680003,0.15749,6.129283,0.13704875
2707N: Failed States Index Total - Fund for Peace,0069: Transport services  (% of service exports; BoP) - WDI,0.15963,0.15262973,0.07529,0.15963,6.129283,-0.083667606
2707N: Failed States Index Total - Fund for Peace,0034: Insurance and financial services  (% of service imports; BoP) - WDI,0.15893,0.124864176,0.0671,0.15893,6.129283,-0.1845693
2707N: Failed States Index Total - Fund for Peace,1255: Unemployment; female (% of female labor force)  (modeled ILO estimate) - WDI,0.15828,0.14748898,0.03357,0.15828,6.2094536,0.10387985
2707N: Failed States Index Total - Fund for Peace,0719: Gross capital formation  (% of GDP) - WDI,0.15759,0.15734252,0.05269,0.15759,6.169925,-0.015731664
2707N: Failed States Index Total - Fund for Peace,1378: Net barter terms of trade index  (2000 = 100) - WDI,0.15752,0.1259895,0.029049993,0.15496,6.2479277,0.1775683
2707N: Failed States Index Total - Fund for Peace,1405: Transport services  (% of commercial service exports) - WDI,0.15683,0.15682498,0.07361,0.15683,6.129283,0.0022398552
2707N: Failed States Index Total - Fund for Peace,0466: Claims on central government  (annual growth as % of broad money) - WDI,0.15662,0.15631917,0.0804,0.15367,6.087463,0.017344333
2707N: Failed States Index Total - Fund for Peace,0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,0.15643,0.10178923,0.034160003,0.13899,6.129283,-0.23375367
2707N: Failed States Index Total - Fund for Peace,0471: Broad money  (current LCU) - WDI,0.15588,0.1529344,0.0414,0.15588,6.087463,-0.054273464
2707N: Failed States Index Total - Fund for Peace,1357: Insurance and financial services  (% of commercial service imports) - WDI,0.15551,0.12711483,0.06711999,0.15551,6.129283,-0.16850862
2707N: Failed States Index Total - Fund for Peace,1208: Labor force participation rate; male (% of male population ages 15-64)  (modeled ILO estimate) - WDI,0.15516,0.15352777,0.054129995,0.15334,6.2479277,-0.04040091
2707N: Failed States Index Total - Fund for Peace,0769: Adjusted savings: mineral depletion  (% of GNI) - WDI,0.15498,0.13444634,0.029070005,0.15408,6.2479277,0.14329574
2707N: Failed States Index Total - Fund for Peace,0476: Money and quasi money (M2)  (current LCU) - WDI,0.15417,0.15275097,0.045440003,0.15417,6.087463,-0.037670113
2707N: Failed States Index Total - Fund for Peace,0717: Gross capital formation  (annual % growth) - WDI,0.15407,0.1295221,0.06971,0.15077,6.087463,0.15667771
2707N: Failed States Index Total - Fund for Peace,0799: Mineral rents  (% of GDP) - WDI,0.15253,0.13540605,0.029099993,0.1502,6.2479277,0.1308585
2707N: Failed States Index Total - Fund for Peace,0708: Gross fixed capital formation  (annual % growth) - WDI,0.15199,0.12517723,0.06557,0.15199,6.044394,0.16374601
2707N: Failed States Index Total - Fund for Peace,0775: Adjusted savings: gross savings  (% of GNI) - WDI,0.15192,0.13462165,0.033220008,0.1486,6.087463,-0.13152319
2707N: Failed States Index Total - Fund for Peace,0839: Gross savings  (% of GNI) - WDI,0.15192,0.13462165,0.033220008,0.1486,6.087463,-0.13152319
2707N: Failed States Index Total - Fund for Peace,0589: Procedures to build a warehouse  (number) - WDI,0.15008,0.127674,0.033809997,0.14925,6.169925,0.1496863
2707N: Failed States Index Total - Fund for Peace,0054: Reserves and related items  (BoP; current US$) - WDI,0.14998,0.14997846,0.073769994,0.14691,6.169925,-0.0012361069
2707N: Failed States Index Total - Fund for Peace,0811: GDP per capita growth  (annual %) - WDI,0.14902,0.13514782,0.030699998,0.1464,6.2479277,0.1177802
2707N: Failed States Index Total - Fund for Peace,0938: Lower secondary school starting age  (years) - WDI,0.14599,0.14541402,0.08121,0.13202,6.228819,0.023999436
2707N: Failed States Index Total - Fund for Peace,0678: Household final consumption expenditure per capita growth  (annual %) - WDI,0.14592,0.13460258,0.033260003,0.14272,6.044394,0.106383376
2707N: Failed States Index Total - Fund for Peace,0635: Mobile cellular subscriptions - WDI,0.14578,0.14573807,0.034439996,0.14578,6.2479277,-0.0064753774
2707N: Failed States Index Total - Fund for Peace,0700: Exports of goods and services  (annual % growth) - WDI,0.14504,0.13661352,0.07951,0.14504,6.087463,0.09179594
2707N: Failed States Index Total - Fund for Peace,1379: Export volume index  (2000 = 100) - WDI,0.14487,0.13965996,0.033979997,0.14249,6.2479277,0.072180636
2707N: Failed States Index Total - Fund for Peace,1400: Export value index  (2000 = 100) - WDI,0.14346,0.12810726,0.03628,0.14283,6.2479277,0.1239062
2707N: Failed States Index Total - Fund for Peace,1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,0.14242,0.13682099,0.018639997,0.14242,6.044394,0.07482652
2707N: Failed States Index Total - Fund for Peace,0046: Current account balance  (% of GDP) - WDI,0.14224,0.14021792,0.019270003,0.1392,6.169925,-0.04496761
2707N: Failed States Index Total - Fund for Peace,0783: Adjusted net national income per capita  (annual % growth) - WDI,0.14168,0.13386527,0.05882,0.14168,6.044394,0.08840099
2707N: Failed States Index Total - Fund for Peace,0878: Compulsory education; duration  (years) - WDI,0.14152,0.01281786,0.029830001,0.13827,6.087463,-0.3587508
2707N: Failed States Index Total - Fund for Peace,1259: Unemployment; total (% of total labor force)  (modeled ILO estimate) - WDI,0.14057,0.13948543,0.030450001,0.13955,6.228819,0.032932796
2707N: Failed States Index Total - Fund for Peace,0771: Adjusted savings: energy depletion  (% of GNI) - WDI,0.14003,0.11936754,0.03007,0.14003,6.2094536,0.14374441
2707N: Failed States Index Total - Fund for Peace,0807: Natural gas rents  (% of GDP) - WDI,0.13963,0.13742878,0.048270002,0.13963,6.169925,0.04691727
2707N: Failed States Index Total - Fund for Peace,0891: Primary school starting age  (years) - WDI,0.13925,0.12867752,0.098009996,0.12643,6.228819,0.10282254
2707N: Failed States Index Total - Fund for Peace,0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.13913,0.13909377,0.0277,0.13913,6.129283,0.0060181255
2707N: Failed States Index Total - Fund for Peace,1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (% of total merchandise exports) - WDI,0.13876,0.11688505,0.045900002,0.13609,6.2094536,0.14790182
2707N: Failed States Index Total - Fund for Peace,0487: Real interest rate  (%) - WDI,0.13842,0.11530649,0.03023,0.13515,5.9541965,0.15203129
2707N: Failed States Index Total - Fund for Peace,0770: Adjusted savings: energy depletion  (current US$) - WDI,0.13806,0.13760898,0.06352001,0.13806,6.2479277,-0.021237351
2707N: Failed States Index Total - Fund for Peace,0576: Procedures to register property  (number) - WDI,0.13776,0.049307227,0.04304,0.13686,6.169925,0.2974101
2707N: Failed States Index Total - Fund for Peace,2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.13568,0.13121955,0.09316,0.1339,6.2479277,0.066786624
2707N: Failed States Index Total - Fund for Peace,0833: GNI per capita growth  (annual %) - WDI,0.13533,0.12157095,0.03862001,0.13242,6.087463,0.11729899
2707N: Failed States Index Total - Fund for Peace,0723: Imports of goods and services  (annual % growth) - WDI,0.13456,0.12404747,0.06572001,0.13456,6.087463,0.10253064
2707N: Failed States Index Total - Fund for Peace,0489: Claims on central government; etc.  (% GDP) - WDI,0.13072,0.13059805,0.026350006,0.13072,6.169925,-0.0110432105
2707N: Failed States Index Total - Fund for Peace,2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,0.12832,0.12702428,0.06582999,0.12637,6.2479277,0.035996072
2707N: Failed States Index Total - Fund for Peace,0883: Preprimary education; duration  (years) - WDI,0.12742,0.12740688,0.08621,0.09595,6.228819,-0.00362024
2707N: Failed States Index Total - Fund for Peace,0740: Manufacturing; value added  (annual % growth) - WDI,0.12686,0.11123413,0.063379996,0.12403,6.129283,0.12500344
2707N: Failed States Index Total - Fund for Peace,1771: Primary energy supply - TOT (TOE_1000USD) - OECD,0.12387,0.08090499,0.026670001,0.1203,5.97728,0.20728004
2707N: Failed States Index Total - Fund for Peace,0072: Foreign direct investment; net inflows  (% of GDP) - WDI,0.12383,0.10743391,0.031009994,0.1213,6.2479277,-0.12804723
2707N: Failed States Index Total - Fund for Peace,1257: Unemployment; male (% of male labor force)  (modeled ILO estimate) - WDI,0.12068,0.12066574,0.025739998,0.12068,6.2094536,-0.003775918
2707N: Failed States Index Total - Fund for Peace,0895: Primary education; duration  (years) - WDI,0.11934,0.11766044,0.074420005,0.10427,6.228819,-0.040982462
2707N: Failed States Index Total - Fund for Peace,0470: Claims on private sector  (annual growth as % of broad money) - WDI,0.119,0.118877724,0.059420004,0.119,6.087463,0.011057986
2707N: Failed States Index Total - Fund for Peace,2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.11887,0.11060198,0.07585,0.11677,6.2479277,0.09092867
2707N: Failed States Index Total - Fund for Peace,0942: Secondary education; duration  (years) - WDI,0.11772,0.113284044,0.043250002,0.08754,6.2479277,-0.06660298
2707N: Failed States Index Total - Fund for Peace,2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO,0.11565,0.09920649,0.05879,0.11565,6.2479277,0.12823224
2707N: Failed States Index Total - Fund for Peace,0768: Adjusted savings: mineral depletion  (current US$) - WDI,0.11556,0.11335904,0.03023,0.11556,6.2479277,-0.046914436
2707N: Failed States Index Total - Fund for Peace,2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO,0.11358,0.11125475,0.06451,0.11358,6.2479277,0.048220884
2707N: Failed States Index Total - Fund for Peace,2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO,0.11351,0.095670454,0.040129997,0.11124,6.2479277,0.13356476
2707N: Failed States Index Total - Fund for Peace,0789: Coal rents  (% of GDP) - WDI,0.10494,0.10490494,0.04536,0.10293,6.2479277,0.0059209308
2707N: Failed States Index Total - Fund for Peace,0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,0.10408,0.06797246,0.034900002,0.10147,5.97728,-0.19001985
2707N: Failed States Index Total - Fund for Peace,1091: Tuberculosis treatment success rate  (% of new cases) - WDI,0.10383,0.0744936,0.030160002,0.09062,6.169925,0.17127872
