@relation MINE-Indicator-2006TO2013-0808_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
474,'0808N: GDP per capita  (current US$) - WDI','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO',0.28083,0.154176,0.0249,0.28083,6.209454,0.355884,cluster0
475,'0808N: GDP per capita  (current US$) - WDI','0362: Electricity production from natural gas sources  (\% of total) - WDI',0.28057,0.254984,0.05948,0.27775,6.209454,0.159956,cluster0
476,'0808N: GDP per capita  (current US$) - WDI','0185: External debt stocks; long-term  (DOD; current US$) - WDI',0.28055,0.26379,0.05148,0.27714,6,0.129461,cluster0
477,'0808N: GDP per capita  (current US$) - WDI','0950: Secondary education; vocational pupils - WDI',0.28031,0.279186,0.06829,0.27625,5.954197,-0.033525,cluster0
478,'0808N: GDP per capita  (current US$) - WDI','0679: Household final consumption expenditure; PPP  (current international $) - WDI',0.27932,0.26659,0.05094,0.27703,6.321928,0.112828,cluster0
479,'0808N: GDP per capita  (current US$) - WDI','0161: Disbursements on external debt; long-term  (DIS; current US$) - WDI',0.2793,0.256541,0.06242,0.27672,6,0.15086,cluster0
480,'0808N: GDP per capita  (current US$) - WDI','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI',0.27898,0.204629,0.04589,0.27898,6.285402,0.272675,cluster0
481,'0808N: GDP per capita  (current US$) - WDI','0901: School enrollment; primary; male  (\% gross) - WDI',0.27774,0.258693,0.06657,0.27774,6.285402,-0.13801,cluster0
482,'0808N: GDP per capita  (current US$) - WDI','0763: Adjusted savings: carbon dioxide damage  (\% of GNI) - WDI',0.27684,0.213644,0.09594,0.27481,6.459432,-0.251389,cluster0
483,'0808N: GDP per capita  (current US$) - WDI','0754: Services; etc.; value added  (current US$) - WDI',0.27639,0.244072,0.03713,0.27446,6.426265,0.179772,cluster0
484,'0808N: GDP per capita  (current US$) - WDI','0202: PNG; bonds  (DOD; current US$) - WDI',0.27608,0.238095,0.05929,0.27608,5.954197,0.194897,cluster2
485,'0808N: GDP per capita  (current US$) - WDI','0639: Fixed broadband subscriptions - WDI',0.27604,0.270085,0.02084,0.27387,6.426265,0.077167,cluster0
486,'0808N: GDP per capita  (current US$) - WDI','0175: PPG; private creditors  (DIS; current US$) - WDI',0.27574,0.250326,0.04085,0.27574,5.954197,0.159418,cluster2
487,'0808N: GDP per capita  (current US$) - WDI','0188: External debt stocks; short-term  (DOD; current US$) - WDI',0.27554,0.257945,0.0321,0.27197,6,0.132647,cluster0
488,'0808N: GDP per capita  (current US$) - WDI','0345: PNG; bonds  (TDS; current US$) - WDI',0.27554,0.239783,0.0828,0.27554,5.954197,0.189096,cluster0
489,'0808N: GDP per capita  (current US$) - WDI','0234: Interest payments on external debt; short-term  (INT; current US$) - WDI',0.27541,0.25957,0.02528,0.27541,5.954197,0.125857,cluster2
490,'0808N: GDP per capita  (current US$) - WDI','0816: Total natural resources rents  (\% of GDP) - WDI',0.27529,0.254787,0.02787,0.27312,6.426265,-0.14319,cluster0
491,'0808N: GDP per capita  (current US$) - WDI','1232: Labor force; total - WDI',0.27526,0.27262,0.11715,0.27189,6.426265,-0.051382,cluster0
492,'0808N: GDP per capita  (current US$) - WDI','1234: Unemployment; youth female (\% of female labor force ages 15-24)  (modeled ILO estimate) - WDI',0.27518,0.256049,0.08876,0.27288,6.392317,-0.138314,cluster0
493,'0808N: GDP per capita  (current US$) - WDI','0681: Final consumption expenditure; etc.  (current US$) - WDI',0.27509,0.247376,0.04065,0.27326,6.392317,0.166474,cluster0
494,'0808N: GDP per capita  (current US$) - WDI','1361: Merchandise imports  (current US$) - WDI',0.27496,0.251992,0.03224,0.27307,6.459432,0.151552,cluster0
495,'0808N: GDP per capita  (current US$) - WDI','0242: PNG; bonds  (INT; current US$) - WDI',0.27494,0.236743,0.08336,0.27494,5.954197,0.195439,cluster2
496,'0808N: GDP per capita  (current US$) - WDI','0262: Net flows on external debt; private nonguaranteed (PNG)  (NFL; current US$) - WDI',0.27481,0.252101,0.04742,0.27123,6,0.150695,cluster0
497,'0808N: GDP per capita  (current US$) - WDI','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO',0.27457,0.161112,0.03211,0.27234,6.209454,0.336835,cluster0
498,'0808N: GDP per capita  (current US$) - WDI','2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO',0.27417,0.242739,0.04429,0.27417,6.169925,0.177287,cluster0
499,'0808N: GDP per capita  (current US$) - WDI','0758: Services; etc.; value added  (constant LCU) - WDI',0.27392,0.272246,0.10193,0.27004,6.247928,-0.040918,cluster0
500,'0808N: GDP per capita  (current US$) - WDI','0266: Net official flows from UN agencies; IFAD  (current US$) - WDI',0.27376,0.272378,0.10303,0.27376,5.954197,-0.037174,cluster0
501,'0808N: GDP per capita  (current US$) - WDI','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO',0.27339,0.268132,0.03643,0.27021,6.169925,0.072514,cluster0
502,'0808N: GDP per capita  (current US$) - WDI','0737: Manufacturing; value added  (current US$) - WDI',0.27334,0.257368,0.02952,0.27089,6.392317,0.126382,cluster0
503,'0808N: GDP per capita  (current US$) - WDI','0692: Gross national expenditure  (current US$) - WDI',0.27328,0.247339,0.04291,0.27122,6.426265,0.161062,cluster0
504,'0808N: GDP per capita  (current US$) - WDI','0822: GNI; Atlas method  (current US$) - WDI',0.27323,0.252984,0.0309,0.27117,6.459432,0.142289,cluster0
505,'0808N: GDP per capita  (current US$) - WDI','0805: GDP; PPP  (current international $) - WDI',0.27213,0.262578,0.03148,0.26996,6.459432,0.097734,cluster0
506,'0808N: GDP per capita  (current US$) - WDI','1217: Labor force participation rate; total (\% of total population ages 15+)  (modeled ILO estimate) - WDI',0.27213,0.270096,0.05182,0.27213,6.285402,-0.045099,cluster0
507,'0808N: GDP per capita  (current US$) - WDI','0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI',0.27204,0.24574,0.04128,0.26977,6.209454,0.162173,cluster0
508,'0808N: GDP per capita  (current US$) - WDI','1231: Labor force; female  (\% of total labor force) - WDI',0.27196,0.267302,0.06521,0.26971,6.426265,0.068253,cluster0
509,'0808N: GDP per capita  (current US$) - WDI','0116: PPG; bilateral  (AMT; current US$) - WDI',0.27195,0.270177,0.07766,0.27195,5.954197,0.042109,cluster0
510,'0808N: GDP per capita  (current US$) - WDI','0831: GNI per capita  (current LCU) - WDI',0.27185,0.267759,0.10392,0.27185,6.321928,-0.063958,cluster0
511,'0808N: GDP per capita  (current US$) - WDI','0672: Household final consumption expenditure  (current US$) - WDI',0.27147,0.244451,0.04916,0.26906,6.392317,0.164376,cluster0
512,'0808N: GDP per capita  (current US$) - WDI','0714: Gross capital formation  (current US$) - WDI',0.27129,0.255943,0.03086,0.27129,6.392317,0.123882,cluster0
513,'0808N: GDP per capita  (current US$) - WDI','1381: Food exports  (\% of merchandise exports) - WDI',0.27115,0.206152,0.05518,0.2683,6.285402,-0.254946,cluster0
514,'0808N: GDP per capita  (current US$) - WDI','0629: Air transport; passengers carried - WDI',0.27058,0.249576,0.03739,0.26796,6.247928,0.144928,cluster0
515,'0808N: GDP per capita  (current US$) - WDI','1371: Merchandise imports by the reporting economy  (current US$) - WDI',0.27057,0.249127,0.02561,0.26869,6.426265,0.146434,cluster0
516,'0808N: GDP per capita  (current US$) - WDI','1266: Refugee population by country or territory of origin - WDI',0.27031,0.254704,0.01995,0.27031,6.426265,-0.124925,cluster0
517,'0808N: GDP per capita  (current US$) - WDI','0134: Principal arrears; long-term DOD  (US$) - WDI',0.26977,0.26495,0.04042,0.26977,5.954197,-0.069424,cluster2
518,'0808N: GDP per capita  (current US$) - WDI','0283: PPG; private creditors  (NFL; current US$) - WDI',0.26977,0.248645,0.0736,0.26977,5.954197,0.145343,cluster2
519,'0808N: GDP per capita  (current US$) - WDI','0127: PPG; official creditors  (AMT; current US$) - WDI',0.26963,0.264049,0.05371,0.26963,5.954197,0.074707,cluster2
520,'0808N: GDP per capita  (current US$) - WDI','0599: Trademark applications; total - WDI',0.26949,0.26909,0.06562,0.26657,6.129283,-0.019991,cluster0
521,'0808N: GDP per capita  (current US$) - WDI','1215: Labor force participation rate; male (\% of male population ages 15+)  (modeled ILO estimate) - WDI',0.26918,0.217218,0.04463,0.26751,6.426265,-0.227952,cluster0
522,'0808N: GDP per capita  (current US$) - WDI','0809: GDP per capita  (current LCU) - WDI',0.26857,0.264345,0.0951,0.2663,6.357552,-0.065001,cluster0
523,'0808N: GDP per capita  (current US$) - WDI','0828: GNI; PPP  (current international $) - WDI',0.26808,0.257946,0.0366,0.26609,6.459432,0.100666,cluster0
524,'0808N: GDP per capita  (current US$) - WDI','0461: Bank liquid reserves to bank assets ratio  (\%) - WDI',0.26787,0.21437,0.04957,0.26408,6,-0.231301,cluster0
525,'0808N: GDP per capita  (current US$) - WDI','0846: Net taxes on products  (constant LCU) - WDI',0.26783,0.267827,0.06519,0.26409,6.129283,-0.001758,cluster0
526,'0808N: GDP per capita  (current US$) - WDI','0747: Industry; value added  (constant LCU) - WDI',0.26771,0.265276,0.10135,0.26461,6.247928,-0.049332,cluster0
527,'0808N: GDP per capita  (current US$) - WDI','0733: Agriculture; value added  (constant 2005 US$) - WDI',0.26743,0.267235,0.10458,0.26471,6.357552,0.013957,cluster0
528,'0808N: GDP per capita  (current US$) - WDI','0375: Alternative and nuclear energy  (\% of total energy use) - WDI',0.26735,0.187076,0.07466,0.26432,6.209454,0.283326,cluster0
529,'0808N: GDP per capita  (current US$) - WDI','0588: Time required to build a warehouse  (days) - WDI',0.26725,0.257232,0.10712,0.26331,6.392317,-0.100089,cluster0
530,'0808N: GDP per capita  (current US$) - WDI','0363: Electricity production from nuclear sources  (\% of total) - WDI',0.26683,0.172985,0.04468,0.26525,6.209454,0.306342,cluster0
531,'0808N: GDP per capita  (current US$) - WDI','0155: Currency composition of PPG debt; U.S. dollars  (\%) - WDI',0.26676,0.238581,0.1108,0.26676,5.954197,0.167866,cluster0
532,'0808N: GDP per capita  (current US$) - WDI','0367: Electricity production from renewable sources; excluding hydroelectric  (\% of total) - WDI',0.26661,0.189065,0.03232,0.26394,6.209454,0.278468,cluster0
533,'0808N: GDP per capita  (current US$) - WDI','1141: Employment to population ratio; ages 15-24; total (\%)  (modeled ILO estimate) - WDI',0.26642,0.263243,0.06135,0.26402,6.392317,0.056361,cluster0
534,'0808N: GDP per capita  (current US$) - WDI','0326: PPG; bilateral concessional  (TDS; current US$) - WDI',0.26577,0.264473,0.05004,0.26577,5.954197,0.036016,cluster2
535,'0808N: GDP per capita  (current US$) - WDI','1254: Unemployment; female (\% of female labor force)  (national estimate) - WDI',0.26544,0.155287,0.01945,0.26196,6,-0.331894,cluster1
536,'0808N: GDP per capita  (current US$) - WDI','0666: Household final consumption expenditure; etc.  (current US$) - WDI',0.26524,0.238362,0.04461,0.2631,6.392317,0.163944,cluster0
537,'0808N: GDP per capita  (current US$) - WDI','0325: PPG; bilateral  (TDS; current US$) - WDI',0.26509,0.263359,0.06577,0.26509,5.954197,0.041608,cluster2
538,'0808N: GDP per capita  (current US$) - WDI','0244: PPG; other private creditors  (INT; current US$) - WDI',0.26475,0.259624,0.06409,0.26475,5.954197,0.071598,cluster2
539,'0808N: GDP per capita  (current US$) - WDI','0088: Net bilateral aid flows from DAC donors; Belgium  (current US$) - WDI',0.26471,0.260461,0.05412,0.26181,6,-0.065187,cluster0
540,'0808N: GDP per capita  (current US$) - WDI','1150: Employment to population ratio; 15+; female (\%)  (modeled ILO estimate) - WDI',0.26449,0.262494,0.03216,0.26449,6.357552,0.04468,cluster0
541,'0808N: GDP per capita  (current US$) - WDI','0823: GNI  (current US$) - WDI',0.26435,0.246705,0.03654,0.26435,6.459432,0.132834,cluster0
542,'0808N: GDP per capita  (current US$) - WDI','2814: Balance of Payments-Imports-Construction (US dollar at current prices) - WTO',0.26428,0.216966,0.03753,0.26088,6,0.217517,cluster0
543,'0808N: GDP per capita  (current US$) - WDI','0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI',0.2641,0.259837,0.04513,0.2641,5.954197,0.065289,cluster2
544,'0808N: GDP per capita  (current US$) - WDI','0239: PPG; official creditors  (INT; current US$) - WDI',0.26392,0.259448,0.06092,0.26392,5.954197,0.06687,cluster2
545,'0808N: GDP per capita  (current US$) - WDI','0800: GDP  (current US$) - WDI',0.26324,0.247732,0.03019,0.2613,6.491853,0.124533,cluster0
546,'0808N: GDP per capita  (current US$) - WDI','2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO',0.26276,0.183901,0.04486,0.26276,6.129283,0.280818,cluster0
547,'0808N: GDP per capita  (current US$) - WDI','0761: Adjusted savings: education expenditure  (\% of GNI) - WDI',0.26223,0.260216,0.05026,0.26223,6.426265,0.044875,cluster0
548,'0808N: GDP per capita  (current US$) - WDI','0791: GDP deflator  (base year varies by country) - WDI',0.26187,0.246183,0.04388,0.26187,6.321928,-0.125248,cluster0
549,'0808N: GDP per capita  (current US$) - WDI','0340: Multilateral debt service  (\% of public and publicly guaranteed debt service) - WDI',0.26147,0.059347,0.01652,0.26147,6,-0.449581,cluster5
550,'0808N: GDP per capita  (current US$) - WDI','0225: PPG; bilateral  (INT; current US$) - WDI',0.2614,0.259904,0.05751,0.2614,5.954197,0.038677,cluster2
551,'0808N: GDP per capita  (current US$) - WDI','0170: PPG; bonds  (DIS; current US$) - WDI',0.26072,0.234157,0.07188,0.26072,5.954197,0.162983,cluster2
552,'0808N: GDP per capita  (current US$) - WDI','0670: Household final consumption expenditure; etc.  (constant LCU) - WDI',0.2604,0.256609,0.09686,0.2604,6.087463,-0.061569,cluster0
553,'0808N: GDP per capita  (current US$) - WDI','0191: Short-term debt  (\% of total external debt) - WDI',0.26034,0.167987,0.04059,0.2565,6,0.303897,cluster0
554,'0808N: GDP per capita  (current US$) - WDI','1238: Unemployment; youth total (\% of total labor force ages 15-24)  (modeled ILO estimate) - WDI',0.2603,0.253517,0.07715,0.25806,6.392317,-0.082357,cluster0
555,'0808N: GDP per capita  (current US$) - WDI','0690: Final consumption expenditure  (constant LCU) - WDI',0.26017,0.256582,0.09093,0.25671,6.129283,-0.059899,cluster0
556,'0808N: GDP per capita  (current US$) - WDI','0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI',0.2601,0.159488,0.01722,0.2572,6.087463,0.317195,cluster0
557,'0808N: GDP per capita  (current US$) - WDI','0171: PPG; commercial banks  (DIS; current US$) - WDI',0.25923,0.240614,0.05242,0.25923,5.954197,0.136441,cluster2
558,'0808N: GDP per capita  (current US$) - WDI','0073: Primary income on FDI; payments  (current US$) - WDI',0.25922,0.243084,0.02588,0.25589,6,0.127026,cluster0
559,'0808N: GDP per capita  (current US$) - WDI','0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI',0.25874,0.189201,0.09739,0.25806,6.392317,0.263703,cluster0
560,'0808N: GDP per capita  (current US$) - WDI','0945: Secondary education; general pupils - WDI',0.25849,0.255299,0.08211,0.25849,6.129283,-0.056488,cluster0
561,'0808N: GDP per capita  (current US$) - WDI','1380: Agricultural raw materials exports  (\% of merchandise exports) - WDI',0.25847,0.228982,0.0654,0.25847,6.247928,-0.171721,cluster0
562,'0808N: GDP per capita  (current US$) - WDI','1356: ICT goods imports  (\% total goods imports) - WDI',0.25823,0.223209,0.02854,0.25823,6.285402,0.187138,cluster0
563,'0808N: GDP per capita  (current US$) - WDI','0741: Manufacturing; value added  (constant LCU) - WDI',0.25813,0.256211,0.09274,0.25813,6.209454,-0.04381,cluster0
564,'0808N: GDP per capita  (current US$) - WDI','0685: Final consumption expenditure; etc.  (constant LCU) - WDI',0.25781,0.254342,0.09795,0.25494,6.129283,-0.058892,cluster0
565,'0808N: GDP per capita  (current US$) - WDI','0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI',0.2576,0.250578,0.11444,0.2576,6,0.083795,cluster0
566,'0808N: GDP per capita  (current US$) - WDI','0423: CO2 emissions from transport  (\% of total fuel combustion) - WDI',0.25717,0.253055,0.08761,0.25435,6.209454,-0.064152,cluster0
567,'0808N: GDP per capita  (current US$) - WDI','1374: Computer; communications and other services  (\% of commercial service imports) - WDI',0.25616,0.164305,0.01793,0.25616,6.357552,0.303076,cluster1
568,'0808N: GDP per capita  (current US$) - WDI','0551: Cost to export  (US$ per container) - WDI',0.25602,0.20449,0.03488,0.25297,6.426265,-0.227001,cluster1
569,'0808N: GDP per capita  (current US$) - WDI','0943: Secondary education; pupils - WDI',0.25536,0.248259,0.08673,0.25536,6.247928,-0.084265,cluster0
570,'0808N: GDP per capita  (current US$) - WDI','0091: Net bilateral aid flows from DAC donors; Switzerland  (current US$) - WDI',0.25525,0.255248,0.0345,0.25234,6.044394,0.0015,cluster0
571,'0808N: GDP per capita  (current US$) - WDI','1236: Unemployment; youth male (\% of male labor force ages 15-24)  (modeled ILO estimate) - WDI',0.25497,0.254209,0.04126,0.25256,6.392317,-0.027589,cluster0
572,'0808N: GDP per capita  (current US$) - WDI','2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO',0.25481,0.195501,0.03996,0.25265,6.209454,0.243534,cluster0
573,'0808N: GDP per capita  (current US$) - WDI','0064: Insurance and financial services  (\% of service exports; BoP) - WDI',0.25453,-0.026806,0.04278,0.2524,6.321928,0.530411,cluster3
574,'0808N: GDP per capita  (current US$) - WDI','1354: Food imports  (\% of merchandise imports) - WDI',0.25436,0.159424,0.01103,0.25191,6.285402,-0.308117,cluster1
575,'0808N: GDP per capita  (current US$) - WDI','0224: Average interest on new external debt commitments; private  (\%) - WDI',0.25415,0.127153,0.04603,0.25415,5.954197,0.356367,cluster2
576,'0808N: GDP per capita  (current US$) - WDI','0711: Changes in inventories  (current US$) - WDI',0.25369,0.253291,0.06664,0.25057,6.209454,0.019985,cluster0
577,'0808N: GDP per capita  (current US$) - WDI','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO',0.25333,0.143434,0.03887,0.25078,6.209454,0.331506,cluster1
578,'0808N: GDP per capita  (current US$) - WDI','0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI',0.25252,0.232603,0.08074,0.24866,6,0.141126,cluster0
579,'0808N: GDP per capita  (current US$) - WDI','0226: PPG; bilateral concessional  (INT; current US$) - WDI',0.25215,0.251131,0.05214,0.25215,5.954197,0.031921,cluster2
580,'0808N: GDP per capita  (current US$) - WDI','0702: Exports of goods and services  (\% of GDP) - WDI',0.25211,0.105303,0.03618,0.24989,6.426265,0.383154,cluster1
581,'0808N: GDP per capita  (current US$) - WDI','1202: Labor force participation rate for ages 15-24; female (\%)  (modeled ILO estimate) - WDI',0.25206,0.240113,0.0582,0.25206,6.357552,0.109301,cluster0
582,'0808N: GDP per capita  (current US$) - WDI','1154: Employment to population ratio; 15+; total (\%)  (modeled ILO estimate) - WDI',0.2514,0.251351,0.0343,0.24927,6.392317,0.007027,cluster0
583,'0808N: GDP per capita  (current US$) - WDI','0323: Net ODA received per capita  (current US$) - WDI',0.25081,0.245118,0.05445,0.25081,6.209454,-0.075444,cluster0
584,'0808N: GDP per capita  (current US$) - WDI','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO',0.24999,0.179835,0.02815,0.24999,6.209454,0.264868,cluster1
585,'0808N: GDP per capita  (current US$) - WDI','0878: Compulsory education; duration  (years) - WDI',0.24964,0.18807,0.09444,0.24964,6.357552,0.248133,cluster0
586,'0808N: GDP per capita  (current US$) - WDI','0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI',0.24952,0.230305,0.02445,0.24952,6,0.138617,cluster0
587,'0808N: GDP per capita  (current US$) - WDI','0569: Cost to import  (US$ per container) - WDI',0.24951,0.179263,0.03812,0.24625,6.426265,-0.265041,cluster1
588,'0808N: GDP per capita  (current US$) - WDI','0748: Industry; value added  (\% of GDP) - WDI',0.2493,0.246748,0.09808,0.2493,6.392317,0.050517,cluster0
589,'0808N: GDP per capita  (current US$) - WDI','0113: Net bilateral aid flows from DAC donors; Sweden  (current US$) - WDI',0.2488,0.248356,0.06979,0.24576,6.044394,-0.021067,cluster0
590,'0808N: GDP per capita  (current US$) - WDI','0117: PPG; bilateral concessional  (AMT; current US$) - WDI',0.24829,0.246903,0.05068,0.24829,5.954197,0.037242,cluster2
591,'0808N: GDP per capita  (current US$) - WDI','1733: Crude oil production - TOT (KTOE) - OECD',0.24822,0.248135,0.0444,0.24822,6,-0.009204,cluster0
592,'0808N: GDP per capita  (current US$) - WDI','0220: Average grant element on new external debt commitments; official  (\%) - WDI',0.24821,0.194308,0.0276,0.24821,5.954197,-0.232168,cluster2
593,'0808N: GDP per capita  (current US$) - WDI','0184: Use of IMF credit  (DOD; current US$) - WDI',0.24777,0.239527,0.09183,0.24377,6,0.090793,cluster0
594,'0808N: GDP per capita  (current US$) - WDI','0151: Currency composition of PPG debt; all other currencies  (\%) - WDI',0.2477,0.224789,0.0379,0.2477,5.954197,-0.151363,cluster2
595,'0808N: GDP per capita  (current US$) - WDI','0145: Commitments; private creditors  (COM; current US$) - WDI',0.24732,0.217653,0.05662,0.24732,5.954197,0.172242,cluster2
596,'0808N: GDP per capita  (current US$) - WDI','0256: Average maturity on new external debt commitments; private  (years) - WDI',0.24732,0.142848,0.08353,0.24732,5.954197,0.323222,cluster2
597,'0808N: GDP per capita  (current US$) - WDI','0218: Average grace period on new external debt commitments; private  (years) - WDI',0.24697,0.101527,0.02681,0.24697,5.954197,0.38137,cluster2
598,'0808N: GDP per capita  (current US$) - WDI','0821: Gross domestic income  (constant LCU) - WDI',0.24682,0.243429,0.08958,0.24682,6.129283,-0.058231,cluster0
599,'0808N: GDP per capita  (current US$) - WDI','0046: Current account balance  (\% of GDP) - WDI',0.2466,0.199852,0.05353,0.244,6.247928,0.216214,cluster1
600,'0808N: GDP per capita  (current US$) - WDI','1204: Labor force participation rate for ages 15-24; male (\%)  (modeled ILO estimate) - WDI',0.24656,0.240021,0.02996,0.24458,6.426265,-0.080867,cluster0
601,'0808N: GDP per capita  (current US$) - WDI','0221: Average grant element on new external debt commitments; private  (\%) - WDI',0.24646,0.176978,0.08714,0.24646,5.954197,0.263594,cluster2
602,'0808N: GDP per capita  (current US$) - WDI','0790: Inflation; GDP deflator  (annual \%) - WDI',0.24595,0.20108,0.06848,0.24595,6.459432,-0.211825,cluster1
603,'0808N: GDP per capita  (current US$) - WDI','0772: Adjusted savings: particulate emission damage  (current US$) - WDI',0.24582,0.231778,0.04209,0.24316,6.247928,0.118497,cluster0
604,'0808N: GDP per capita  (current US$) - WDI','0339: Multilateral debt service  (TDS; current US$) - WDI',0.24546,0.235704,0.02877,0.24546,5.954197,0.098772,cluster2
605,'0808N: GDP per capita  (current US$) - WDI','0371: Energy imports; net  (\% of energy use) - WDI',0.24504,0.241206,0.07413,0.24202,6.209454,-0.061916,cluster0
606,'0808N: GDP per capita  (current US$) - WDI','0031: Communications; computer; etc.  (\% of service imports; BoP) - WDI',0.24499,0.173404,0.02382,0.24499,6.357552,0.267555,cluster1
607,'0808N: GDP per capita  (current US$) - WDI','1358: Manufactures imports  (\% of merchandise imports) - WDI',0.24488,0.169704,0.02904,0.24213,6.285402,0.274183,cluster1
608,'0808N: GDP per capita  (current US$) - WDI','0007: Arable land  (hectares per person) - WDI',0.24487,0.243335,0.06653,0.24487,6.459432,0.039179,cluster0
609,'0808N: GDP per capita  (current US$) - WDI','0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI',0.24454,0.231943,0.05511,0.24454,5.954197,0.112237,cluster2
610,'0808N: GDP per capita  (current US$) - WDI','0125: PPG; multilateral  (AMT; current US$) - WDI',0.24447,0.234048,0.04093,0.24447,5.954197,0.102086,cluster2
611,'0808N: GDP per capita  (current US$) - WDI','0248: Interest arrears; official creditors  (current US$) - WDI',0.24437,0.235139,0.03101,0.24437,5.954197,-0.096076,cluster2
612,'0808N: GDP per capita  (current US$) - WDI','1406: Travel services  (\% of commercial service exports) - WDI',0.24405,0.146774,0.07361,0.24405,6.357552,-0.311891,cluster1
613,'0808N: GDP per capita  (current US$) - WDI','0667: Household final consumption expenditure; etc.  (current LCU) - WDI',0.24403,0.240405,0.06679,0.24161,6.247928,-0.060211,cluster0
614,'0808N: GDP per capita  (current US$) - WDI','0172: PNG; bonds  (DIS; current US$) - WDI',0.24375,0.205122,0.07234,0.24375,5.954197,0.196539,cluster2
615,'0808N: GDP per capita  (current US$) - WDI','1279: Death rate; crude  (per 1;000 people) - WDI',0.24287,0.213239,0.05475,0.24287,6.459432,-0.172136,cluster1
616,'0808N: GDP per capita  (current US$) - WDI','0827: GNI  (constant LCU) - WDI',0.24283,0.239631,0.07478,0.23927,6.129283,-0.05656,cluster0
617,'0808N: GDP per capita  (current US$) - WDI','0757: Services; etc.; value added  (annual \% growth) - WDI',0.24281,0.205038,0.05354,0.24055,6.392317,-0.194351,cluster1
618,'0808N: GDP per capita  (current US$) - WDI','1373: Import value index  (2000 = 100) - WDI',0.2424,0.203814,0.08617,0.23978,6.321928,-0.196433,cluster1
619,'0808N: GDP per capita  (current US$) - WDI','0070: Travel services  (\% of service exports; BoP) - WDI',0.24186,0.166701,0.0643,0.24186,6.357552,-0.274151,cluster1
620,'0808N: GDP per capita  (current US$) - WDI','0347: PPG; other private creditors  (TDS; current US$) - WDI',0.24089,0.233677,0.02467,0.24089,5.954197,0.084932,cluster2
621,'0808N: GDP per capita  (current US$) - WDI','0664: General government final consumption expenditure  (constant LCU) - WDI',0.24043,0.238345,0.06892,0.23635,6.129283,-0.045658,cluster0
622,'0808N: GDP per capita  (current US$) - WDI','0732: Agriculture; value added  (current LCU) - WDI',0.2403,0.236056,0.06194,0.2403,6.247928,-0.065145,cluster1
623,'0808N: GDP per capita  (current US$) - WDI','1385: Manufactures exports  (\% of merchandise exports) - WDI',0.24011,0.166224,0.01433,0.23765,6.285402,0.27182,cluster1
624,'0808N: GDP per capita  (current US$) - WDI','0655: Armed forces personnel  (\% of total labor force) - WDI',0.23982,0.238436,0.0405,0.23735,6.321928,-0.037203,cluster1
625,'0808N: GDP per capita  (current US$) - WDI','1139: Employment to population ratio; ages 15-24; male (\%)  (modeled ILO estimate) - WDI',0.23977,0.236817,0.03871,0.23749,6.392317,-0.054342,cluster1
626,'0808N: GDP per capita  (current US$) - WDI','0795: Gross value added at factor cost  (current LCU) - WDI',0.2397,0.238488,0.05205,0.2397,6.169925,-0.034817,cluster1
627,'0808N: GDP per capita  (current US$) - WDI','0578: Time required to start a business  (days) - WDI',0.23959,0.212332,0.03928,0.23711,6.392317,-0.1651,cluster1
628,'0808N: GDP per capita  (current US$) - WDI','0195: PPG; multilateral  (DOD; current US$) - WDI',0.23952,0.236632,0.08685,0.23952,5.954197,0.053743,cluster2
629,'0808N: GDP per capita  (current US$) - WDI','1314: Urban population - WDI',0.23904,0.238217,0.08003,0.2362,6.491853,-0.028693,cluster0
630,'0808N: GDP per capita  (current US$) - WDI','1384: Insurance and financial services  (\% of commercial service exports) - WDI',0.23888,-0.002229,0.05848,0.23639,6.321928,0.491028,cluster3
631,'0808N: GDP per capita  (current US$) - WDI','0598: Trademark applications; direct resident - WDI',0.23879,0.236693,0.02473,0.23467,6,-0.045791,cluster1
632,'0808N: GDP per capita  (current US$) - WDI','0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI',0.23877,0.230421,0.07861,0.23877,5.954197,0.091374,cluster2
