X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
0811N: GDP per capita growth  (annual %) - WDI,0160: Disbursements on external debt; long-term + IMF  (DIS; current US$) - WDI,0.15637,0.15131064,0.00705,0.15637,5.9541965,0.07112918
0811N: GDP per capita growth  (annual %) - WDI,0157: PPG; bilateral  (DIS; current US$) - WDI,0.15636,0.14939071,0.00852,0.15636,5.9541965,0.08348227
0811N: GDP per capita growth  (annual %) - WDI,0216: Average grace period on new external debt commitments  (years) - WDI,0.15634,0.14236298,0.013470009,0.15634,5.9541965,0.11822446
0811N: GDP per capita growth  (annual %) - WDI,0203: PNG; commercial banks and other creditors  (DOD; current US$) - WDI,0.15627,0.15056203,0.0107700005,0.15627,5.9541965,0.07555111
2718N: External Intervention - Fund for Peace,0826: GNI growth  (annual %) - WDI,0.15626,0.13509442,0.045730002,0.15323,6.087463,0.14548394
0811N: GDP per capita growth  (annual %) - WDI,0283: PPG; private creditors  (NFL; current US$) - WDI,0.15619,0.15461025,0.009580001,0.15619,5.9541965,0.039746016
0811N: GDP per capita growth  (annual %) - WDI,2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO,0.15617,0.15615056,0.03143,0.15329,6.169925,0.0044084513
0811N: GDP per capita growth  (annual %) - WDI,0664: General government final consumption expenditure  (constant LCU) - WDI,0.15611,0.15347704,0.019439995,0.15312,6.129283,0.051312327
0808N: GDP per capita  (current US$) - WDI,0034: Insurance and financial services  (% of service imports; BoP) - WDI,0.15609,0.09535939,0.012559995,0.15609,6.357552,0.24643582
0835N: GNI per capita; PPP  (current international $) - WDI,0895: Primary education; duration  (years) - WDI,0.15606,0.155845,0.12728,0.15606,6.426265,0.014662555
0811N: GDP per capita growth  (annual %) - WDI,0161: Disbursements on external debt; long-term  (DIS; current US$) - WDI,0.15603,0.15099336,0.0069999993,0.15603,5.9541965,0.07096926
0811N: GDP per capita growth  (annual %) - WDI,0846: Net taxes on products  (constant LCU) - WDI,0.15603,0.15426658,0.033699997,0.15332,6.129283,0.04199301
2718N: External Intervention - Fund for Peace,0730: Trade  (% of GDP) - WDI,0.15601,0.1313353,0.058530003,0.15339,6.2094536,-0.15708184
0811N: GDP per capita growth  (annual %) - WDI,0120: Principal repayments on external debt; long-term  (AMT; current US$) - WDI,0.15599,0.14948002,0.020360008,0.15599,5.9541965,0.08068446
0811N: GDP per capita growth  (annual %) - WDI,0842: Net income from abroad  (current LCU) - WDI,0.15592,0.15371504,0.044430003,0.15323,6.2854023,-0.04695701
2713N: Legitimacy of the State - Fund for Peace,0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI,0.15589,0.14987999,0.08208,0.15589,5.9541965,0.077524275
0811N: GDP per capita growth  (annual %) - WDI,0133: PPG; private creditors  (AMT; current US$) - WDI,0.15589,0.15007418,0.024650007,0.15589,5.9541965,0.0762615
2713N: Legitimacy of the State - Fund for Peace,0725: Imports of goods and services  (% of GDP) - WDI,0.1558,0.15331908,0.07526,0.15273,6.2094536,-0.049808823
0811N: GDP per capita growth  (annual %) - WDI,2713: Legitimacy of the State - Fund for Peace,0.1558,0.13481551,0.050619997,0.1558,6.2094536,0.14486021
2718N: External Intervention - Fund for Peace,0675: Household final consumption expenditure  (annual % growth) - WDI,0.15575,0.14797397,0.031980008,0.15277,6.087463,0.088181816
0808N: GDP per capita  (current US$) - WDI,0942: Secondary education; duration  (years) - WDI,0.15572,0.15001372,0.09968999,0.15572,6.4594316,0.075539954
0811N: GDP per capita growth  (annual %) - WDI,0188: External debt stocks; short-term  (DOD; current US$) - WDI,0.15569,0.14460689,0.02787,0.15569,5.9541965,0.105276376
0811N: GDP per capita growth  (annual %) - WDI,0834: GNI per capita  (constant LCU) - WDI,0.15569,0.15320507,0.025959998,0.15283,6.129283,0.049849134
0811N: GDP per capita growth  (annual %) - WDI,2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO,0.15563,0.1512012,0.031039998,0.15563,6.129283,-0.06654921
0811N: GDP per capita growth  (annual %) - WDI,0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,0.15561,0.1495509,0.014109999,0.15561,5.9541965,0.077840164
2704N: Corruption perceptions index - Transparency,0026: Food production index  (2004-2006 = 100) - WDI,0.15559,0.07613514,0.018749997,0.15559,6.2479277,-0.28187737
0835N: GNI per capita; PPP  (current international $) - WDI,0095: Net bilateral aid flows from DAC donors; Spain  (current US$) - WDI,0.15559,0.15556219,0.02115,0.15241,6.044394,-0.0052730576
0811N: GDP per capita growth  (annual %) - WDI,1270: Depth of the food deficit  (kilocalories per person per day) - WDI,0.15557,0.14335044,0.010169998,0.15255,6.044394,0.110542126
0811N: GDP per capita growth  (annual %) - WDI,0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,0.15553,0.1515774,0.022609998,0.15553,5.9541965,0.06286978
0808N: GDP per capita  (current US$) - WDI,1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,0.1555,0.14933874,0.026669998,0.15317,6.2854023,-0.07849365
2716N: Security Apparatus - Fund for Peace,0487: Real interest rate  (%) - WDI,0.15549,0.13727453,0.06266999,0.15192,5.9541965,0.13496464
2707N: Failed States Index Total - Fund for Peace,1405: Transport services  (% of commercial service exports) - WDI,0.15539,0.15536232,0.02726999,0.15539,6.129283,0.0052601877
0835N: GNI per capita; PPP  (current international $) - WDI,0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.1553,0.15514797,0.028139997,0.15181,6.044394,-0.012330459
2716N: Security Apparatus - Fund for Peace,1380: Agricultural raw materials exports  (% of merchandise exports) - WDI,0.15528,0.12515889,0.057699993,0.15203,6.087463,0.17355432
2713N: Legitimacy of the State - Fund for Peace,0807: Natural gas rents  (% of GDP) - WDI,0.15518,0.13755924,0.080350004,0.15518,6.169925,0.13274328
0835N: GNI per capita; PPP  (current international $) - WDI,0811: GDP per capita growth  (annual %) - WDI,0.1551,0.14327306,0.035800003,0.1551,6.426265,-0.108751796
0811N: GDP per capita growth  (annual %) - WDI,0058: Technical cooperation grants  (BoP; current US$) - WDI,0.15508,0.15352233,0.025269993,0.15211,6.044394,0.03946751
2716N: Security Apparatus - Fund for Peace,0320: Net ODA received  (% of GNI) - WDI,0.15505,0.14151144,0.05116999,0.15505,5.9541965,0.1163553
2718N: External Intervention - Fund for Peace,1378: Net barter terms of trade index  (2000 = 100) - WDI,0.15503,0.15215583,0.05134,0.15503,6.2479277,0.053611193
2716N: Security Apparatus - Fund for Peace,0780: Adjusted net national income  (annual % growth) - WDI,0.15502,0.14517124,0.055989996,0.15502,6.044394,0.09924088
0808N: GDP per capita  (current US$) - WDI,1405: Transport services  (% of commercial service exports) - WDI,0.15499,0.15496568,0.01678,0.15499,6.357552,-0.0049308767
2716N: Security Apparatus - Fund for Peace,0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI,0.15496,0.14219235,0.042700008,0.15169,6.0,0.11299406
0811N: GDP per capita growth  (annual %) - WDI,0628: Air transport; freight  (million ton-km) - WDI,0.15493,0.15292051,0.027759999,0.15241,6.2479277,-0.044827215
2704N: Corruption perceptions index - Transparency,0077: Personal remittances; received  (current US$) - WDI,0.15491,0.15485221,0.032799996,0.15491,6.129283,-0.007601623
2716N: Security Apparatus - Fund for Peace,1357: Insurance and financial services  (% of commercial service imports) - WDI,0.15491,0.13442081,0.092149995,0.15491,6.129283,-0.14314045
2707N: Failed States Index Total - Fund for Peace,0717: Gross capital formation  (annual % growth) - WDI,0.15482,0.12968946,0.02928999,0.15151,6.087463,0.15852617
0811N: GDP per capita growth  (annual %) - WDI,0212: External debt stocks; variable rate  (DOD; current US$) - WDI,0.15482,0.1494422,0.027110003,0.15482,5.9541965,0.073333494
2713N: Legitimacy of the State - Fund for Peace,0799: Mineral rents  (% of GDP) - WDI,0.1547,0.14682683,0.075399995,0.15226,6.2479277,0.08873087
0811N: GDP per capita growth  (annual %) - WDI,0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.15468,0.14739858,0.021339998,0.15191,6.2094536,0.08533129
0811N: GDP per capita growth  (annual %) - WDI,1328: Import volume index  (2000 = 100) - WDI,0.15463,0.14557937,0.017279997,0.15463,6.2854023,0.09513484
0811N: GDP per capita growth  (annual %) - WDI,2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO,0.15458,0.15370998,0.03948,0.15175,6.087463,0.029496154
0811N: GDP per capita growth  (annual %) - WDI,1314: Urban population - WDI,0.15456,0.15217376,0.023680001,0.15456,6.4594316,0.0488492
0811N: GDP per capita growth  (annual %) - WDI,0679: Household final consumption expenditure; PPP  (current international $) - WDI,0.15455,0.15435609,0.018769994,0.15455,6.2854023,-0.013925356
0811N: GDP per capita growth  (annual %) - WDI,0804: GDP  (constant LCU) - WDI,0.15451,0.15300559,0.031450003,0.15451,6.321928,0.038786784
0808N: GDP per capita  (current US$) - WDI,0095: Net bilateral aid flows from DAC donors; Spain  (current US$) - WDI,0.15444,0.15439323,0.040820003,0.15444,6.044394,-0.0068391445
0811N: GDP per capita growth  (annual %) - WDI,1058: Improved sanitation facilities  (% of population with access) - WDI,0.15441,0.14346126,0.018370003,0.15273,6.426265,-0.104636244
2713N: Legitimacy of the State - Fund for Peace,0783: Adjusted net national income per capita  (annual % growth) - WDI,0.1544,0.1430399,0.083270006,0.1544,6.044394,0.1065838
2713N: Legitimacy of the State - Fund for Peace,1041: Immunization; measles  (% of children ages 12-23 months) - WDI,0.15437,0.02653782,0.020610005,0.15437,6.2479277,-0.35753626
2707N: Failed States Index Total - Fund for Peace,1357: Insurance and financial services  (% of commercial service imports) - WDI,0.15435,0.124696456,0.013549998,0.15435,6.129283,-0.17220204
0811N: GDP per capita growth  (annual %) - WDI,2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO,0.15434,0.15352918,0.0264,0.15139,6.169925,-0.028474862
0811N: GDP per capita growth  (annual %) - WDI,0733: Agriculture; value added  (constant 2005 US$) - WDI,0.15425,0.15154424,0.027539998,0.15183,6.357552,0.052016858
0811N: GDP per capita growth  (annual %) - WDI,0801: GDP  (current LCU) - WDI,0.15421,0.15371257,0.02019,0.15421,6.321928,0.022303313
0811N: GDP per capita growth  (annual %) - WDI,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.15418,0.14646785,0.025110006,0.15418,6.0,0.08781891
0811N: GDP per capita growth  (annual %) - WDI,0048: Net primary income  (BoP; current US$) - WDI,0.15417,0.15325625,0.044240005,0.15154,6.2479277,-0.030228294
0811N: GDP per capita growth  (annual %) - WDI,0180: External debt stocks; total  (DOD; current US$) - WDI,0.15402,0.14630574,0.016449999,0.15402,5.9541965,0.08783082
0835N: GNI per capita; PPP  (current international $) - WDI,0719: Gross capital formation  (% of GDP) - WDI,0.154,0.15136631,0.032029994,0.154,6.357552,-0.051319458
2716N: Security Apparatus - Fund for Peace,0479: Money and quasi money growth  (annual %) - WDI,0.15398,0.10733409,0.055320002,0.15398,6.087463,0.21597664
2718N: External Intervention - Fund for Peace,0777: Adjusted savings: net national savings  (% of GNI) - WDI,0.15394,0.15393679,0.079320006,0.15096,6.087463,-0.0017923344
2704N: Corruption perceptions index - Transparency,0742: Manufacturing; value added  (% of GDP) - WDI,0.15393,0.1381235,0.056729995,0.15152,6.129283,0.12572387
0811N: GDP per capita growth  (annual %) - WDI,2710: Group Grievance - Fund for Peace,0.15379,0.13458315,0.083529994,0.15379,6.2094536,0.13858882
2713N: Legitimacy of the State - Fund for Peace,0708: Gross fixed capital formation  (annual % growth) - WDI,0.15378,0.1320848,0.059649996,0.15074,6.087463,0.14729291
0811N: GDP per capita growth  (annual %) - WDI,0223: Average interest on new external debt commitments; official  (%) - WDI,0.15372,0.13747,0.020150006,0.15372,5.9541965,0.12747546
0811N: GDP per capita growth  (annual %) - WDI,0461: Bank liquid reserves to bank assets ratio  (%) - WDI,0.15371,0.14847651,0.013110001,0.15066,6.0,0.07234282
2704N: Corruption perceptions index - Transparency,0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,0.15365,0.13732338,0.03431,0.15365,5.9541965,-0.12777568
0811N: GDP per capita growth  (annual %) - WDI,0707: Gross fixed capital formation  (constant 2005 US$) - WDI,0.15363,0.15208185,0.018280007,0.15117,6.2094536,-0.039346643
2704N: Corruption perceptions index - Transparency,0054: Reserves and related items  (BoP; current US$) - WDI,0.15361,0.15302408,0.046570003,0.15075,6.169925,0.024205916
0811N: GDP per capita growth  (annual %) - WDI,0744: Industry; value added  (current LCU) - WDI,0.15354,0.1529226,0.025600001,0.15354,6.2479277,0.024847517
0811N: GDP per capita growth  (annual %) - WDI,1379: Export volume index  (2000 = 100) - WDI,0.15349,0.14447059,0.01782,0.15349,6.2854023,0.094970606
0808N: GDP per capita  (current US$) - WDI,0717: Gross capital formation  (annual % growth) - WDI,0.15346,0.14156614,0.017269999,0.15123,6.2854023,-0.10905897
2707N: Failed States Index Total - Fund for Peace,0833: GNI per capita growth  (annual %) - WDI,0.15338,0.1391033,0.025309999,0.15113,6.087463,0.119485185
0811N: GDP per capita growth  (annual %) - WDI,0282: PPG; other private creditors  (NFL; current US$) - WDI,0.15337,0.15275727,0.025800005,0.15337,5.9541965,-0.024753306
0811N: GDP per capita growth  (annual %) - WDI,2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO,0.15334,0.15208615,0.026449993,0.15036,6.2094536,-0.035409737
2707N: Failed States Index Total - Fund for Peace,0466: Claims on central government  (annual growth as % of broad money) - WDI,0.15332,0.15304296,0.032580003,0.1505,6.087463,0.01664467
2704N: Corruption perceptions index - Transparency,0046: Current account balance  (% of GDP) - WDI,0.15328,0.15073805,0.025010005,0.14994,6.169925,0.05041786
0811N: GDP per capita growth  (annual %) - WDI,0829: GNI; PPP  (constant 2011 international $) - WDI,0.15328,0.15327999,0.028580002,0.15328,6.2479277,1.4029077E-4
2716N: Security Apparatus - Fund for Peace,0776: Adjusted savings: net national savings  (current US$) - WDI,0.15324,0.15309045,0.04022,0.15,6.087463,-0.012228738
0808N: GDP per capita  (current US$) - WDI,0158: PPG; bilateral concessional  (DIS; current US$) - WDI,0.1532,0.15202643,0.02333,0.1532,5.9541965,0.0342574
0811N: GDP per capita growth  (annual %) - WDI,0218: Average grace period on new external debt commitments; private  (years) - WDI,0.1532,0.14588538,0.028290004,0.1532,5.9541965,0.08552553
0811N: GDP per capita growth  (annual %) - WDI,0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.1532,0.15226777,0.040260002,0.1532,6.2094536,-0.030532522
0811N: GDP per capita growth  (annual %) - WDI,0791: GDP deflator  (base year varies by country) - WDI,0.15314,0.15313832,0.037250005,0.15314,6.321928,-0.001290122
0811N: GDP per capita growth  (annual %) - WDI,0721: Imports of goods and services  (current LCU) - WDI,0.15308,0.15144362,0.023050003,0.15059,6.2854023,0.040452305
2704N: Corruption perceptions index - Transparency,0025: Crop production index  (2004-2006 = 100) - WDI,0.15303,0.10665555,0.03148999,0.15303,6.2479277,-0.21534725
2704N: Corruption perceptions index - Transparency,0840: Gross savings  (% of GDP) - WDI,0.15303,0.15263143,0.052379996,0.15303,6.087463,0.019964188
2704N: Corruption perceptions index - Transparency,0576: Procedures to register property  (number) - WDI,0.15298,0.04766327,0.04568,0.15139,6.169925,-0.3245254
2707N: Failed States Index Total - Fund for Peace,0054: Reserves and related items  (BoP; current US$) - WDI,0.15293,0.1529212,0.026160002,0.14996,6.169925,-0.002967169
0811N: GDP per capita growth  (annual %) - WDI,0270: Net financial flows; IDA  (NFL; current US$) - WDI,0.1529,0.14981176,0.016069993,0.1529,6.087463,0.05557194
2713N: Legitimacy of the State - Fund for Peace,0489: Claims on central government; etc.  (% GDP) - WDI,0.15289,0.14617315,0.089379996,0.15289,6.169925,-0.081956394
