@relation MINE-Indicator-2011-2716_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
442,'2716N: Security Apparatus - Fund for Peace - 3','0788: Exports as a capacity to import  (constant LCU) - WDI - 720',0.2545,0.253284,0.07179,0.24048,4.321928,0.034876,cluster2
443,'2716N: Security Apparatus - Fund for Peace - 3','0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (\% of total fuel combustion) - WDI - 393',0.2538,0.248539,0.0955,0.2538,4.169925,0.072531,cluster5
444,'2716N: Security Apparatus - Fund for Peace - 3','0575: Time required to register property  (days) - WDI - 519',0.25374,0.193582,0.0806,0.23877,4.321928,0.245272,cluster2
445,'2716N: Security Apparatus - Fund for Peace - 3','0780: Adjusted net national income  (annual \% growth) - WDI - 712',0.25366,0.238576,0.07004,0.25366,4.169925,-0.122816,cluster5
446,'2716N: Security Apparatus - Fund for Peace - 3','0927: Primary education; teachers - WDI - 857',0.25308,0.250517,0.0538,0.22709,4.169925,0.050628,cluster5
447,'2716N: Security Apparatus - Fund for Peace - 3','0746: Industry; value added  (annual \% growth) - WDI - 678',0.25299,0.223425,0.06347,0.23077,4.321928,0.171944,cluster2
448,'2716N: Security Apparatus - Fund for Peace - 3','1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (\% of total merchandise exports) - WDI - 1297',0.25285,0.237786,0.07538,0.23711,4.169925,0.122736,cluster5
449,'2716N: Security Apparatus - Fund for Peace - 3','1041: Immunization; measles  (\% of children ages 12-23 months) - WDI - 963',0.25261,0.044435,0.06262,0.25003,4.459432,-0.456262,cluster4
450,'2716N: Security Apparatus - Fund for Peace - 3','0719: Gross capital formation  (\% of GDP) - WDI - 651',0.25187,0.249244,0.06212,0.2354,4.321928,0.05124,cluster2
451,'2716N: Security Apparatus - Fund for Peace - 3','1040: Immunization; DPT  (\% of children ages 12-23 months) - WDI - 962',0.25153,0.044566,0.05851,0.25153,4.321928,-0.454933,cluster4
452,'2716N: Security Apparatus - Fund for Peace - 3','0945: Secondary education; general pupils - WDI - 875',0.25115,0.24965,0.05829,0.25115,4.169925,0.038735,cluster5
453,'2716N: Security Apparatus - Fund for Peace - 3','0061: Communications; computer; etc.  (\% of service exports; BoP) - WDI - 58',0.25108,0.249016,0.04085,0.23022,4.321928,0.045436,cluster2
454,'2716N: Security Apparatus - Fund for Peace - 3','0569: Cost to import  (US$ per container) - WDI - 515',0.2508,0.119675,0.02522,0.2508,4.321928,0.362111,cluster2
455,'2716N: Security Apparatus - Fund for Peace - 3','1209: Labor force participation rate; total (\% of total population ages 15-64)  (modeled ILO estimate) - WDI - 1122',0.25052,0.167096,0.03076,0.23665,4.459432,-0.288832,cluster2
456,'2716N: Security Apparatus - Fund for Peace - 3','0761: Adjusted savings: education expenditure  (\% of GNI) - WDI - 693',0.25011,0.157092,0.02629,0.25011,4.321928,-0.304988,cluster2
457,'2716N: Security Apparatus - Fund for Peace - 3','0706: Gross fixed capital formation  (current LCU) - WDI - 638',0.25001,0.243652,0.06144,0.23458,4.321928,0.079736,cluster2
458,'2716N: Security Apparatus - Fund for Peace - 3','1327: Merchandise trade  (\% of GDP) - WDI - 1232',0.24979,0.169705,0.05403,0.22531,4.459432,-0.282992,cluster2
459,'2716N: Security Apparatus - Fund for Peace - 3','0826: GNI growth  (annual \%) - WDI - 758',0.24977,0.249715,0.06044,0.24977,4.169925,-0.00745,cluster5
460,'2716N: Security Apparatus - Fund for Peace - 3','0052: Foreign direct investment; net  (BoP; current US$) - WDI - 49',0.24966,0.225989,0.1044,0.24966,4.321928,-0.153855,cluster2
461,'2716N: Security Apparatus - Fund for Peace - 3','0684: Final consumption expenditure; etc.  (annual \% growth) - WDI - 616',0.24944,0.22885,0.04489,0.24944,4.169925,0.143491,cluster5
462,'2716N: Security Apparatus - Fund for Peace - 3','0580: Time to prepare and pay taxes  (hours) - WDI - 524',0.24943,0.171358,0.03109,0.24943,4.321928,0.279413,cluster2
463,'2716N: Security Apparatus - Fund for Peace - 3','0852: Official exchange rate  (LCU per US$; period average) - WDI - 784',0.24942,0.240103,0.05303,0.23627,4.321928,0.096526,cluster2
464,'2716N: Security Apparatus - Fund for Peace - 3','0840: Gross savings  (\% of GDP) - WDI - 772',0.24927,0.248742,0.02039,0.24927,4.169925,0.022979,cluster5
465,'2716N: Security Apparatus - Fund for Peace - 3','0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI - 562',0.24907,0.1027,0.07036,0.23527,4.169925,-0.382584,cluster4
466,'2716N: Security Apparatus - Fund for Peace - 3','0803: GDP growth  (annual \%) - WDI - 735',0.24882,0.248706,0.05102,0.24882,4.321928,-0.01069,cluster2
467,'2716N: Security Apparatus - Fund for Peace - 3','0403: Methane emissions  (\% change from 1990) - WDI - 384',0.24781,0.233231,0.04186,0.22714,4.459432,0.120742,cluster2
468,'2716N: Security Apparatus - Fund for Peace - 3','0058: Technical cooperation grants  (BoP; current US$) - WDI - 55',0.24761,0.215673,0.05603,0.22572,4.169925,0.178709,cluster5
469,'2716N: Security Apparatus - Fund for Peace - 3','0741: Manufacturing; value added  (constant LCU) - WDI - 673',0.24744,0.245835,0.09748,0.22235,4.321928,0.040062,cluster2
470,'2716N: Security Apparatus - Fund for Peace - 3','0740: Manufacturing; value added  (annual \% growth) - WDI - 672',0.2465,0.23666,0.10136,0.22126,4.321928,0.099197,cluster2
471,'2716N: Security Apparatus - Fund for Peace - 3','0805: GDP; PPP  (current international $) - WDI - 737',0.24608,0.226202,0.06976,0.24608,4.321928,-0.140988,cluster2
472,'2716N: Security Apparatus - Fund for Peace - 3','0806: GDP; PPP  (constant 2011 international $) - WDI - 738',0.24608,0.226202,0.06976,0.24608,4.321928,-0.140988,cluster2
473,'2716N: Security Apparatus - Fund for Peace - 3','1204: Labor force participation rate for ages 15-24; male (\%)  (modeled ILO estimate) - WDI - 1117',0.24608,0.217852,0.05949,0.23381,4.459432,0.168011,cluster2
474,'2716N: Security Apparatus - Fund for Peace - 3','0420: CO2 emissions from electricity and heat production; total  (\% of total fuel combustion) - WDI - 391',0.24597,0.230994,0.05732,0.24597,4.169925,-0.122378,cluster5
475,'2716N: Security Apparatus - Fund for Peace - 3','0655: Armed forces personnel  (\% of total labor force) - WDI - 587',0.24595,0.20981,0.10843,0.24595,4.321928,0.190106,cluster2
476,'2716N: Security Apparatus - Fund for Peace - 3','0682: Final consumption expenditure; etc.  (current LCU) - WDI - 614',0.24542,0.239284,0.03692,0.22847,4.321928,0.078331,cluster2
477,'2716N: Security Apparatus - Fund for Peace - 3','1100: Health expenditure; private  (\% of GDP) - WDI - 1015',0.24429,0.223041,0.05308,0.2279,4.459432,0.14577,cluster2
478,'2716N: Security Apparatus - Fund for Peace - 3','1382: Fuel exports  (\% of merchandise exports) - WDI - 1287',0.24334,0.205759,0.07336,0.24334,4.169925,0.193858,cluster5
479,'2716N: Security Apparatus - Fund for Peace - 3','1154: Employment to population ratio; 15+; total (\%)  (modeled ILO estimate) - WDI - 1067',0.24293,0.242164,0.07268,0.24293,4.321928,0.027668,cluster2
480,'2716N: Security Apparatus - Fund for Peace - 3','0831: GNI per capita  (current LCU) - WDI - 763',0.24284,0.237273,0.07268,0.24284,4.321928,0.074616,cluster2
481,'2716N: Security Apparatus - Fund for Peace - 3','0047: Net financial account  (BoP; current US$) - WDI - 44',0.2426,0.239842,0.10719,0.2426,4.321928,0.052516,cluster2
482,'2716N: Security Apparatus - Fund for Peace - 3','0656: Military expenditure  (current LCU) - WDI - 588',0.24231,0.233971,0.0226,0.22558,4.321928,0.09132,cluster2
483,'2716N: Security Apparatus - Fund for Peace - 3','1406: Travel services  (\% of commercial service exports) - WDI - 1311',0.2421,0.209624,0.04426,0.22826,4.321928,0.180212,cluster2
484,'2716N: Security Apparatus - Fund for Peace - 3','1360: Merchandise imports from economies in the Arab World  (\% of total merchandise imports) - WDI - 1265',0.24199,0.149739,0.069,0.24199,4.321928,0.303728,cluster2
485,'2716N: Security Apparatus - Fund for Peace - 3','1378: Net barter terms of trade index  (2000 = 100) - WDI - 1283',0.24199,0.185187,0.04612,0.22505,4.459432,0.238333,cluster2
486,'2716N: Security Apparatus - Fund for Peace - 3','2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO - 1770',0.24165,0.240786,0.02745,0.22321,4.459432,-0.029402,cluster2
487,'2716N: Security Apparatus - Fund for Peace - 3','1305: Population; female  (\% of total) - WDI - 1210',0.24162,0.241592,0.0302,0.22752,4.459432,0.005304,cluster2
488,'2716N: Security Apparatus - Fund for Peace - 3','0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI - 565',0.24141,0.129174,0.11644,0.22518,4.169925,-0.335016,cluster4
489,'2716N: Security Apparatus - Fund for Peace - 3','1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (\% of total merchandise imports) - WDI - 1269',0.24112,0.204541,0.07022,0.24112,4.169925,0.191257,cluster5
490,'2716N: Security Apparatus - Fund for Peace - 3','1390: Merchandise exports to low- and middle-income economies outside region  (\% of total merchandise exports) - WDI - 1295',0.2411,0.241013,0.08715,0.22209,4.321928,0.009349,cluster2
491,'2716N: Security Apparatus - Fund for Peace - 3','0419: CO2 emissions from residential buildings and commercial and public services  (\% of total fuel combustion) - WDI - 390',0.24018,0.226715,0.04761,0.24018,4.169925,-0.11604,cluster5
492,'2716N: Security Apparatus - Fund for Peace - 3','0479: Money and quasi money growth  (annual \%) - WDI - 428',0.23968,0.213545,0.0334,0.23968,4.169925,0.161665,cluster5
493,'2716N: Security Apparatus - Fund for Peace - 3','0391: CO2 emissions from solid fuel consumption  (kt) - WDI - 377',0.23946,0.237715,0.04054,0.22915,4.459432,-0.041776,cluster2
494,'2716N: Security Apparatus - Fund for Peace - 3','1363: Merchandise imports from low- and middle-income economies outside region  (\% of total merchandise imports) - WDI - 1268',0.23942,0.230625,0.04174,0.2181,4.321928,0.093779,cluster2
495,'2716N: Security Apparatus - Fund for Peace - 3','0473: Broad money to total reserves ratio - WDI - 422',0.23869,0.236977,0.03156,0.23869,4.169925,0.041392,cluster5
496,'2716N: Security Apparatus - Fund for Peace - 3','1389: Merchandise exports to high-income economies  (\% of total merchandise exports) - WDI - 1294',0.23822,0.10216,0.0357,0.23822,4.321928,-0.368863,cluster4
497,'2716N: Security Apparatus - Fund for Peace - 3','1279: Death rate; crude  (per 1;000 people) - WDI - 1186',0.23799,0.234136,0.10396,0.22114,4.459432,0.062077,cluster2
498,'2716N: Security Apparatus - Fund for Peace - 3','0712: Changes in inventories  (current LCU) - WDI - 644',0.2378,0.226981,0.09851,0.21677,4.321928,0.104016,cluster2
499,'2716N: Security Apparatus - Fund for Peace - 3','0842: Net income from abroad  (current LCU) - WDI - 774',0.23735,0.233596,0.0497,0.23735,4.321928,-0.061269,cluster2
500,'2716N: Security Apparatus - Fund for Peace - 3','0551: Cost to export  (US$ per container) - WDI - 498',0.23722,0.111963,0.0427,0.23722,4.321928,0.353917,cluster2
501,'2716N: Security Apparatus - Fund for Peace - 3','0747: Industry; value added  (constant LCU) - WDI - 679',0.23708,0.23352,0.05337,0.21976,4.321928,0.059666,cluster2
502,'2716N: Security Apparatus - Fund for Peace - 3','0368: Renewable energy consumption  (\% of total final energy consumption) - WDI - 357',0.23657,0.100125,0.01979,0.23657,4.321928,0.369384,cluster2
503,'2716N: Security Apparatus - Fund for Peace - 3','0765: Adjusted savings: net forest depletion  (\% of GNI) - WDI - 697',0.23654,0.170382,0.03824,0.23654,4.321928,0.257212,cluster2
504,'2716N: Security Apparatus - Fund for Peace - 3','0030: Trade in services  (\% of GDP) - WDI - 27',0.23646,0.214501,0.09109,0.21772,4.321928,-0.148184,cluster2
505,'2716N: Security Apparatus - Fund for Peace - 3','1238: Unemployment; youth total (\% of total labor force ages 15-24)  (modeled ILO estimate) - WDI - 1151',0.23619,0.228997,0.04399,0.23619,4.321928,-0.084812,cluster2
506,'2716N: Security Apparatus - Fund for Peace - 3','0465: Total reserves minus gold  (current US$) - WDI - 414',0.23618,0.233633,0.05456,0.23618,4.321928,-0.050467,cluster2
507,'2716N: Security Apparatus - Fund for Peace - 3','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI - 9',0.23613,0.198363,0.03541,0.22484,4.321928,-0.194339,cluster2
508,'2716N: Security Apparatus - Fund for Peace - 3','0678: Household final consumption expenditure per capita growth  (annual \%) - WDI - 610',0.23605,0.227938,0.02637,0.21185,4.169925,0.090065,cluster5
509,'2716N: Security Apparatus - Fund for Peace - 3','0758: Services; etc.; value added  (constant LCU) - WDI - 690',0.23563,0.233444,0.08668,0.21901,4.321928,0.046753,cluster2
510,'2716N: Security Apparatus - Fund for Peace - 3','0635: Mobile cellular subscriptions - WDI - 576',0.23509,0.233842,0.02353,0.22012,4.459432,0.035321,cluster2
511,'2716N: Security Apparatus - Fund for Peace - 3','0730: Trade  (\% of GDP) - WDI - 662',0.23503,0.148255,0.02462,0.23503,4.321928,-0.294576,cluster2
512,'2716N: Security Apparatus - Fund for Peace - 3','0775: Adjusted savings: gross savings  (\% of GNI) - WDI - 707',0.23464,0.22227,0.02404,0.23464,4.169925,-0.111218,cluster5
513,'2716N: Security Apparatus - Fund for Peace - 3','0839: Gross savings  (\% of GNI) - WDI - 771',0.23464,0.22227,0.02404,0.23464,4.169925,-0.111218,cluster5
514,'2716N: Security Apparatus - Fund for Peace - 3','0474: Broad money growth  (annual \%) - WDI - 423',0.23452,0.208269,0.03301,0.23452,4.169925,0.162023,cluster5
515,'2716N: Security Apparatus - Fund for Peace - 3','1358: Manufactures imports  (\% of merchandise imports) - WDI - 1263',0.23437,0.171341,0.03237,0.23437,4.169925,-0.251056,cluster5
516,'2716N: Security Apparatus - Fund for Peace - 3','0777: Adjusted savings: net national savings  (\% of GNI) - WDI - 709',0.23433,0.216073,0.0142,0.23433,4.169925,0.135118,cluster5
517,'2716N: Security Apparatus - Fund for Peace - 3','0748: Industry; value added  (\% of GDP) - WDI - 680',0.23385,0.233819,0.0761,0.21239,4.321928,-0.005571,cluster2
518,'2716N: Security Apparatus - Fund for Peace - 3','0801: GDP  (current LCU) - WDI - 733',0.2337,0.227934,0.06318,0.21778,4.459432,0.075936,cluster2
519,'2716N: Security Apparatus - Fund for Peace - 3','1373: Import value index  (2000 = 100) - WDI - 1278',0.23351,0.167094,0.0318,0.21972,4.459432,0.257712,cluster2
520,'2716N: Security Apparatus - Fund for Peace - 3','0676: Household final consumption expenditure  (constant LCU) - WDI - 608',0.23299,0.229391,0.04848,0.23299,4.169925,0.059992,cluster5
521,'2716N: Security Apparatus - Fund for Peace - 3','0412: PM2.5 air pollution; mean annual exposure  (micrograms per cubic meter) - WDI - 387',0.2328,0.151564,0.03443,0.22396,4.459432,0.28502,cluster2
522,'2716N: Security Apparatus - Fund for Peace - 3','1783: Renewable energy - TOT (KTOE) - OECD - 1576',0.23255,0.226314,0.02282,0.20867,4.169925,-0.078966,cluster5
523,'2716N: Security Apparatus - Fund for Peace - 3','0423: CO2 emissions from transport  (\% of total fuel combustion) - WDI - 394',0.23226,0.21958,0.0424,0.23226,4.169925,0.112607,cluster5
524,'2716N: Security Apparatus - Fund for Peace - 3','0795: Gross value added at factor cost  (current LCU) - WDI - 727',0.23208,0.223227,0.02363,0.23208,4.169925,0.094091,cluster5
525,'2716N: Security Apparatus - Fund for Peace - 3','0077: Personal remittances; received  (current US$) - WDI - 74',0.23199,0.227727,0.02704,0.21107,4.321928,0.065289,cluster2
526,'2716N: Security Apparatus - Fund for Peace - 3','0359: Electricity production from oil; gas and coal sources  (\% of total) - WDI - 348',0.23195,0.213347,0.06032,0.23195,4.169925,0.136393,cluster5
527,'2716N: Security Apparatus - Fund for Peace - 3','1380: Agricultural raw materials exports  (\% of merchandise exports) - WDI - 1285',0.23144,0.188016,0.07972,0.23144,4.169925,0.208385,cluster5
528,'2716N: Security Apparatus - Fund for Peace - 3','0466: Claims on central government  (annual growth as \% of broad money) - WDI - 415',0.23106,0.220016,0.07631,0.23106,4.169925,0.105092,cluster5
529,'2716N: Security Apparatus - Fund for Peace - 3','0771: Adjusted savings: energy depletion  (\% of GNI) - WDI - 703',0.23102,0.193955,0.02762,0.23102,4.321928,0.192523,cluster2
530,'2716N: Security Apparatus - Fund for Peace - 3','1387: Merchandise exports to economies in the Arab World  (\% of total merchandise exports) - WDI - 1292',0.23092,0.18773,0.04506,0.23092,4.321928,0.207821,cluster2
531,'2716N: Security Apparatus - Fund for Peace - 3','0824: GNI  (current LCU) - WDI - 756',0.23081,0.225006,0.07618,0.23081,4.321928,0.076181,cluster2
532,'2716N: Security Apparatus - Fund for Peace - 3','0846: Net taxes on products  (constant LCU) - WDI - 778',0.23072,0.230016,0.05589,0.23072,4.169925,-0.026528,cluster5
533,'2716N: Security Apparatus - Fund for Peace - 3','0453: Bank nonperforming loans to total gross loans  (\%) - WDI - 403',0.23042,0.213762,0.03903,0.21121,4.169925,0.129065,cluster5
534,'2716N: Security Apparatus - Fund for Peace - 3','1770: Primary energy supply - TOT (MLN_TOE) - OECD - 1566',0.23012,0.223884,0.02039,0.20867,4.169925,-0.078968,cluster5
535,'2716N: Security Apparatus - Fund for Peace - 3','0670: Household final consumption expenditure; etc.  (constant LCU) - WDI - 602',0.2301,0.226283,0.02588,0.2301,4.169925,0.061781,cluster5
536,'2716N: Security Apparatus - Fund for Peace - 3','0734: Agriculture; value added  (annual \% growth) - WDI - 666',0.23009,0.230025,0.08963,0.21202,4.321928,-0.008075,cluster2
537,'2716N: Security Apparatus - Fund for Peace - 3','0010: Permanent cropland  (\% of land area) - WDI - 16',0.22948,0.202124,0.04657,0.21994,4.459432,0.165396,cluster2
538,'2716N: Security Apparatus - Fund for Peace - 3','0841: Net income from abroad  (current US$) - WDI - 773',0.22937,0.193093,0.05488,0.22937,4,-0.190467,cluster4
539,'2716N: Security Apparatus - Fund for Peace - 3','0049: Net trade in goods and services  (BoP; current US$) - WDI - 46',0.2293,0.228011,0.03667,0.2293,4.321928,0.035901,cluster2
540,'2716N: Security Apparatus - Fund for Peace - 3','0578: Time required to start a business  (days) - WDI - 522',0.22922,0.206701,0.04113,0.22922,4.321928,0.150065,cluster2
541,'2716N: Security Apparatus - Fund for Peace - 3','0478: Money and quasi money  to total reserves ratio (M2) - WDI - 427',0.22905,0.227447,0.04794,0.22905,4.169925,0.040034,cluster5
542,'2716N: Security Apparatus - Fund for Peace - 3','0354: Energy intensity level of primary energy  (MJ/$2011 PPP GDP) - WDI - 346',0.22814,0.160921,0.04274,0.20823,4.459432,0.259265,cluster2
543,'2716N: Security Apparatus - Fund for Peace - 3','0738: Manufacturing; value added  (current LCU) - WDI - 670',0.22812,0.224835,0.08731,0.2098,4.321928,0.057311,cluster2
544,'2716N: Security Apparatus - Fund for Peace - 3','0785: Adjusted net savings; including particulate emission damage  (\% of GNI) - WDI - 717',0.22773,0.168078,0.05078,0.21117,4.169925,-0.244237,cluster5
545,'2716N: Security Apparatus - Fund for Peace - 3','0579: Start-up procedures to register a business  (number) - WDI - 523',0.22771,0.06959,0.07221,0.22771,4.321928,0.397643,cluster6
546,'2716N: Security Apparatus - Fund for Peace - 3','0723: Imports of goods and services  (annual \% growth) - WDI - 655',0.22723,0.216044,0.04774,0.21188,4.321928,-0.105766,cluster2
547,'2716N: Security Apparatus - Fund for Peace - 3','1326: International tourism; expenditures  (\% of total imports) - WDI - 1231',0.22676,0.222916,0.05768,0.20833,4.321928,-0.062003,cluster2
548,'2716N: Security Apparatus - Fund for Peace - 3','1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD - 1326',0.22667,0.221968,0.04799,0.21177,4.169925,-0.068572,cluster5
549,'2716N: Security Apparatus - Fund for Peace - 3','0392: CO2 emissions from solid fuel consumption  (\% of total) - WDI - 378',0.22647,0.184106,0.06065,0.21197,4.459432,-0.205826,cluster2
550,'2716N: Security Apparatus - Fund for Peace - 3','0702: Exports of goods and services  (\% of GDP) - WDI - 634',0.22647,0.097215,0.02559,0.22647,4.321928,-0.35952,cluster4
551,'2716N: Security Apparatus - Fund for Peace - 3','1384: Insurance and financial services  (\% of commercial service exports) - WDI - 1289',0.22601,0.156116,0.01597,0.22601,4.169925,-0.264374,cluster5
552,'2716N: Security Apparatus - Fund for Peace - 3','0489: Claims on central government; etc.  (\% GDP) - WDI - 438',0.22599,0.216739,0.05752,0.20356,4.321928,-0.096182,cluster2
553,'2716N: Security Apparatus - Fund for Peace - 3','0574: Time required to enforce a contract  (days) - WDI - 518',0.22585,0.155508,0.03115,0.22585,4.321928,0.265221,cluster2
554,'2716N: Security Apparatus - Fund for Peace - 3','1137: Employment to population ratio; ages 15-24; female (\%)  (modeled ILO estimate) - WDI - 1050',0.22555,0.220374,0.03588,0.22555,4.321928,-0.071944,cluster2
555,'2716N: Security Apparatus - Fund for Peace - 3','0742: Manufacturing; value added  (\% of GDP) - WDI - 674',0.22543,0.190624,0.07852,0.19974,4.321928,-0.186564,cluster2
556,'2716N: Security Apparatus - Fund for Peace - 3','0402: Methane emissions  (kt of CO2 equivalent) - WDI - 383',0.22523,0.223405,0.02668,0.21457,4.459432,0.042718,cluster2
557,'2716N: Security Apparatus - Fund for Peace - 3','0838: Gross savings  (current LCU) - WDI - 770',0.22517,0.223392,0.03194,0.22517,4.169925,0.042168,cluster5
558,'2716N: Security Apparatus - Fund for Peace - 3','0833: GNI per capita growth  (annual \%) - WDI - 765',0.22458,0.221661,0.05472,0.22458,4.169925,-0.054027,cluster5
559,'2716N: Security Apparatus - Fund for Peace - 3','1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (\% of total merchandise imports) - WDI - 1272',0.22449,0.127992,0.07343,0.22449,4.321928,0.310641,cluster2
560,'2716N: Security Apparatus - Fund for Peace - 3','0724: Imports of goods and services  (constant LCU) - WDI - 656',0.22435,0.223728,0.04814,0.20916,4.321928,0.024935,cluster2
561,'2716N: Security Apparatus - Fund for Peace - 3','1202: Labor force participation rate for ages 15-24; female (\%)  (modeled ILO estimate) - WDI - 1115',0.22428,0.212082,0.01262,0.20991,4.459432,-0.110444,cluster2
562,'2716N: Security Apparatus - Fund for Peace - 3','0772: Adjusted savings: particulate emission damage  (current US$) - WDI - 704',0.22415,0.218686,0.08008,0.22415,4.321928,-0.073919,cluster2
563,'2716N: Security Apparatus - Fund for Peace - 3','2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO - 1771',0.22405,0.222655,0.06967,0.22405,4.321928,-0.037348,cluster2
564,'2716N: Security Apparatus - Fund for Peace - 3','0395: Total greenhouse gas emissions  (kt of CO2 equivalent) - WDI - 381',0.22362,0.221524,0.0536,0.21243,4.459432,-0.045782,cluster2
565,'2716N: Security Apparatus - Fund for Peace - 3','0409: Nitrous oxide emissions  (thousand metric tons of CO2 equivalent) - WDI - 385',0.22338,0.223058,0.05555,0.21194,4.459432,0.017933,cluster2
566,'2716N: Security Apparatus - Fund for Peace - 3','1401: Computer; communications and other services  (\% of commercial service exports) - WDI - 1306',0.22317,0.209971,0.05684,0.21169,4.321928,-0.114889,cluster2
567,'2716N: Security Apparatus - Fund for Peace - 3','1395: Merchandise exports to low- and middle-income economies in South Asia  (\% of total merchandise exports) - WDI - 1300',0.22251,0.164677,0.03276,0.22251,4.321928,0.240485,cluster2
568,'2716N: Security Apparatus - Fund for Peace - 3','0679: Household final consumption expenditure; PPP  (current international $) - WDI - 611',0.22207,0.199576,0.05161,0.20777,4.321928,-0.149981,cluster2
569,'2716N: Security Apparatus - Fund for Peace - 3','0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI - 612',0.22207,0.199576,0.05161,0.20777,4.321928,-0.149981,cluster2
570,'2716N: Security Apparatus - Fund for Peace - 3','1314: Urban population - WDI - 1219',0.22151,0.221413,0.04246,0.20989,4.459432,0.009839,cluster2
571,'2716N: Security Apparatus - Fund for Peace - 3','0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI - 564',0.2215,0.198553,0.10944,0.20923,4.169925,-0.151484,cluster5
572,'2716N: Security Apparatus - Fund for Peace - 3','1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (\% of total merchandise exports) - WDI - 1299',0.2213,0.193692,0.02985,0.2213,4.321928,0.166157,cluster2
573,'2716N: Security Apparatus - Fund for Peace - 3','0726: External balance on goods and services  (current US$) - WDI - 658',0.22091,0.218545,0.07775,0.22091,4.321928,0.048634,cluster2
574,'2716N: Security Apparatus - Fund for Peace - 3','0550: Time required to get electricity  (days) - WDI - 497',0.22049,0.207526,0.07474,0.22049,4.321928,0.113861,cluster2
575,'2716N: Security Apparatus - Fund for Peace - 3','1405: Transport services  (\% of commercial service exports) - WDI - 1310',0.22038,0.220224,0.06095,0.19618,4.321928,0.012475,cluster2
576,'2716N: Security Apparatus - Fund for Peace - 3','1097: Out-of-pocket health expenditure  (\% of private expenditure on health) - WDI - 1012',0.22023,0.166935,0.04496,0.20457,4.459432,0.230857,cluster2
577,'2716N: Security Apparatus - Fund for Peace - 3','0576: Procedures to register property  (number) - WDI - 520',0.2202,0.149554,0.11765,0.20712,4.321928,0.265794,cluster2
578,'2716N: Security Apparatus - Fund for Peace - 3','1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (\% of total merchandise imports) - WDI - 1270',0.22008,0.1647,0.05345,0.19839,4.169925,0.23533,cluster5
579,'2716N: Security Apparatus - Fund for Peace - 3','0815: Oil rents  (\% of GDP) - WDI - 747',0.21958,0.1728,0.05257,0.21958,4.321928,0.216287,cluster2
580,'2716N: Security Apparatus - Fund for Peace - 3','1234: Unemployment; youth female (\% of female labor force ages 15-24)  (modeled ILO estimate) - WDI - 1147',0.21885,0.217323,0.01723,0.21885,4.321928,0.039083,cluster2
581,'2716N: Security Apparatus - Fund for Peace - 3','0387: CO2 emissions from liquid fuel consumption  (\% of total) - WDI - 373',0.21874,0.171109,0.03619,0.19964,4.459432,0.218245,cluster2
582,'2716N: Security Apparatus - Fund for Peace - 3','0469: Net foreign assets  (current LCU) - WDI - 418',0.21829,0.217579,0.05213,0.21829,4.321928,0.02666,cluster2
583,'2716N: Security Apparatus - Fund for Peace - 3','1386: Ores and metals exports  (\% of merchandise exports) - WDI - 1291',0.21772,0.213312,0.05693,0.21772,4.169925,0.06639,cluster5
584,'2716N: Security Apparatus - Fund for Peace - 3','0034: Insurance and financial services  (\% of service imports; BoP) - WDI - 31',0.21743,0.185247,0.05598,0.19596,4.321928,-0.179395,cluster2
585,'2716N: Security Apparatus - Fund for Peace - 3','0364: Electricity production from oil sources  (\% of total) - WDI - 353',0.21726,0.151989,0.0256,0.21726,4.169925,0.255482,cluster5
586,'2716N: Security Apparatus - Fund for Peace - 3','0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI - 100',0.21724,0.201229,0.03465,0.19084,4.169925,0.126537,cluster5
587,'2716N: Security Apparatus - Fund for Peace - 3','0654: Armed forces personnel; total - WDI - 586',0.21706,0.197524,0.015,0.21706,4.321928,0.139771,cluster2
588,'2716N: Security Apparatus - Fund for Peace - 3','0715: Gross capital formation  (current LCU) - WDI - 647',0.21701,0.209926,0.04277,0.20196,4.321928,0.084164,cluster2
589,'2716N: Security Apparatus - Fund for Peace - 3','0017: Forest area  (\% of land area) - WDI - 18',0.2168,0.200035,0.05124,0.19608,4.459432,-0.129481,cluster2
590,'2716N: Security Apparatus - Fund for Peace - 3','0827: GNI  (constant LCU) - WDI - 759',0.21665,0.213875,0.05615,0.21665,4.169925,0.052674,cluster5
