@relation MINE-Indicator-2006TO2013-0811_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
612,'0811N: GDP per capita growth  (annual \%) - WDI','0050: Net trade in goods  (BoP; current US$) - WDI',0.14028,0.138826,0.0252,0.13773,6.247928,0.038138,cluster1
613,'0811N: GDP per capita growth  (annual \%) - WDI','1283: Mortality rate; infant  (per 1;000 live births) - WDI',0.14027,0.13212,0.01899,0.14027,6.426265,0.090275,cluster3
614,'0811N: GDP per capita growth  (annual \%) - WDI','0946: Secondary education; general pupils  (\% female) - WDI',0.14025,0.140136,0.01667,0.14025,6.285402,-0.010689,cluster1
615,'0811N: GDP per capita growth  (annual \%) - WDI','1150: Employment to population ratio; 15+; female (\%)  (modeled ILO estimate) - WDI',0.1402,0.138288,0.04099,0.1402,6.357552,0.043726,cluster3
616,'0811N: GDP per capita growth  (annual \%) - WDI','0177: Concessional debt  (\% of total external debt) - WDI',0.14017,0.134391,0.01325,0.14017,5.954197,-0.076023,cluster0
617,'0811N: GDP per capita growth  (annual \%) - WDI','2719: Human Flight - Fund for Peace',0.14013,0.122186,0.04146,0.14013,6.209454,0.133954,cluster4
618,'0811N: GDP per capita growth  (annual \%) - WDI','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.14002,0.137651,0.01675,0.13734,6.209454,-0.048674,cluster1
619,'0811N: GDP per capita growth  (annual \%) - WDI','0828: GNI; PPP  (current international $) - WDI',0.13995,0.139937,0.01252,0.13765,6.459432,0.003551,cluster3
620,'0811N: GDP per capita growth  (annual \%) - WDI','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO',0.13995,0.139302,0.0208,0.13995,6.129283,-0.025459,cluster1
621,'0811N: GDP per capita growth  (annual \%) - WDI','0476: Money and quasi money (M2)  (current LCU) - WDI',0.13993,0.139516,0.01464,0.13993,6.129283,0.020359,cluster1
622,'0811N: GDP per capita growth  (annual \%) - WDI','0591: Investment in telecoms with private participation  (current US$) - WDI',0.13993,0.137971,0.02552,0.13669,6.044394,0.044258,cluster1
623,'0811N: GDP per capita growth  (annual \%) - WDI','0552: Documents to export  (number) - WDI',0.13988,0.101241,0.02808,0.1376,6.426265,0.196568,cluster4
624,'0811N: GDP per capita growth  (annual \%) - WDI','0344: PPG; commercial banks  (TDS; current US$) - WDI',0.13987,0.134914,0.02163,0.13987,5.954197,0.070398,cluster0
625,'0811N: GDP per capita growth  (annual \%) - WDI','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.13957,0.13793,0.02483,0.13678,6.169925,0.040493,cluster1
626,'0811N: GDP per capita growth  (annual \%) - WDI','0893: Primary completion rate; male  (\% of relevant age group) - WDI',0.13957,0.139567,0.00586,0.1366,6.129283,0.001766,cluster1
627,'0811N: GDP per capita growth  (annual \%) - WDI','2718: External Intervention - Fund for Peace',0.13956,0.130065,0.02648,0.13956,6.209454,0.097441,cluster1
628,'0811N: GDP per capita growth  (annual \%) - WDI','0036: Service imports  (BoP; current US$) - WDI',0.13952,0.137235,0.02453,0.13729,6.392317,-0.047798,cluster3
629,'0811N: GDP per capita growth  (annual \%) - WDI','1383: ICT goods exports  (\% of total goods exports) - WDI',0.13952,0.135063,0.02992,0.13653,6.247928,0.066761,cluster1
630,'0811N: GDP per capita growth  (annual \%) - WDI','1317: International tourism; number of arrivals - WDI',0.13942,0.138333,0.02331,0.13728,6.426265,-0.032965,cluster3
631,'0811N: GDP per capita growth  (annual \%) - WDI','0714: Gross capital formation  (current US$) - WDI',0.13931,0.139124,0.01475,0.13725,6.392317,-0.013628,cluster3
632,'0811N: GDP per capita growth  (annual \%) - WDI','0845: Net taxes on products  (current LCU) - WDI',0.13927,0.137884,0.01744,0.13629,6.169925,0.037227,cluster1
633,'0811N: GDP per capita growth  (annual \%) - WDI','0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI',0.13923,0.138812,0.01494,0.13923,6.209454,0.020447,cluster1
634,'0811N: GDP per capita growth  (annual \%) - WDI','0340: Multilateral debt service  (\% of public and publicly guaranteed debt service) - WDI',0.13922,0.127557,0.00898,0.13605,6,-0.107995,cluster1
635,'0811N: GDP per capita growth  (annual \%) - WDI','0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI',0.13917,0.138843,0.00958,0.13917,6.169925,0.018091,cluster1
636,'0811N: GDP per capita growth  (annual \%) - WDI','0363: Electricity production from nuclear sources  (\% of total) - WDI',0.13917,0.130083,0.03065,0.13917,6.169925,-0.095325,cluster1
637,'0811N: GDP per capita growth  (annual \%) - WDI','0042: Foreign direct investment; net outflows  (\% of GDP) - WDI',0.13915,0.13854,0.02511,0.13681,6.392317,-0.0247,cluster3
638,'0811N: GDP per capita growth  (annual \%) - WDI','0229: Interest payments on external debt  (\% of GNI) - WDI',0.13908,0.138541,0.011,0.13521,5.954197,-0.023212,cluster0
639,'0811N: GDP per capita growth  (annual \%) - WDI','0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI',0.13901,0.13766,0.00765,0.13603,6.044394,0.036744,cluster1
640,'0811N: GDP per capita growth  (annual \%) - WDI','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.13901,0.136864,0.0157,0.13613,6.209454,-0.046324,cluster1
641,'0811N: GDP per capita growth  (annual \%) - WDI','0787: Adjusted net savings; excluding particulate emission damage  (\% of GNI) - WDI',0.13898,0.121027,0.01376,0.13898,6.209454,0.13399,cluster1
642,'0811N: GDP per capita growth  (annual \%) - WDI','1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (\% of total merchandise imports) - WDI',0.13881,0.117124,0.00709,0.13618,6.285402,0.147262,cluster7
643,'0811N: GDP per capita growth  (annual \%) - WDI','0774: Adjusted savings: natural resources depletion  (\% of GNI) - WDI',0.13879,0.138623,0.01407,0.13879,6.357552,0.012924,cluster3
644,'0811N: GDP per capita growth  (annual \%) - WDI','1361: Merchandise imports  (current US$) - WDI',0.13872,0.137519,0.01784,0.1368,6.459432,-0.034657,cluster3
645,'0811N: GDP per capita growth  (annual \%) - WDI','0672: Household final consumption expenditure  (current US$) - WDI',0.13866,0.136904,0.01287,0.13866,6.357552,-0.041907,cluster3
646,'0811N: GDP per capita growth  (annual \%) - WDI','0577: Cost of business start-up procedures  (\% of GNI per capita) - WDI',0.13853,0.138301,0.02383,0.13628,6.392317,0.015131,cluster3
647,'0811N: GDP per capita growth  (annual \%) - WDI','0767: Adjusted savings: consumption of fixed capital  (\% of GNI) - WDI',0.13843,0.127994,0.02308,0.13636,6.459432,-0.102157,cluster3
648,'0811N: GDP per capita growth  (annual \%) - WDI','0657: Military expenditure  (\% of GDP) - WDI',0.13833,0.131268,0.01479,0.13572,6.285402,-0.084037,cluster1
649,'0811N: GDP per capita growth  (annual \%) - WDI','0903: Gross intake ratio in first grade of primary education; male  (\% of relevant age group) - WDI',0.13827,0.126437,0.00954,0.13827,6.209454,0.10878,cluster1
650,'0811N: GDP per capita growth  (annual \%) - WDI','0487: Real interest rate  (\%) - WDI',0.13825,0.138125,0.01942,0.1348,6.044394,0.011183,cluster1
651,'0811N: GDP per capita growth  (annual \%) - WDI','0247: Net change in interest arrears  (current US$) - WDI',0.13823,0.138207,0.02263,0.13823,5.954197,0.004799,cluster0
652,'0811N: GDP per capita growth  (annual \%) - WDI','0309: PPG; commercial banks  (NTR; current US$) - WDI',0.13823,0.137923,0.01895,0.13823,5.954197,-0.017523,cluster0
653,'0811N: GDP per capita growth  (annual \%) - WDI','1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (\% of total merchandise imports) - WDI',0.13812,0.125568,0.01209,0.13812,6.169925,0.112036,cluster1
654,'0811N: GDP per capita growth  (annual \%) - WDI','1368: Merchandise imports from low- and middle-income economies in South Asia  (\% of total merchandise imports) - WDI',0.13805,0.134922,0.01117,0.13571,6.392317,0.055933,cluster3
655,'0811N: GDP per capita growth  (annual \%) - WDI','0147: Currency composition of PPG debt; Euro  (\%) - WDI',0.13793,0.134105,0.00765,0.13793,5.954197,-0.061847,cluster0
656,'0811N: GDP per capita growth  (annual \%) - WDI','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO',0.13789,0.135503,0.01826,0.13528,6.209454,-0.048862,cluster1
657,'0811N: GDP per capita growth  (annual \%) - WDI','0063: Exports of goods and services  (BoP; current US$) - WDI',0.13787,0.136344,0.02956,0.1357,6.392317,-0.039064,cluster3
658,'0811N: GDP per capita growth  (annual \%) - WDI','1095: External resources for health  (\% of total expenditure on health) - WDI',0.13785,0.137698,0.01564,0.13537,6.285402,0.012319,cluster1
659,'0811N: GDP per capita growth  (annual \%) - WDI','2817: Balance of Payments-Imports-Charges for the use of intellectual property n.i.e. (US dollar at current prices) - WTO',0.13772,0.134324,0.00811,0.13772,6,-0.058277,cluster1
660,'0811N: GDP per capita growth  (annual \%) - WDI','0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI',0.13769,0.131154,0.0198,0.13769,6.209454,-0.080849,cluster1
661,'0811N: GDP per capita growth  (annual \%) - WDI','0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI',0.13763,0.137593,0.01777,0.13763,6.209454,-0.006098,cluster1
662,'0811N: GDP per capita growth  (annual \%) - WDI','0275: IFC; private nonguaranteed  (NFL; current US$) - WDI',0.13756,0.135931,0.01046,0.13756,5.954197,0.040363,cluster0
663,'0811N: GDP per capita growth  (annual \%) - WDI','0134: Principal arrears; long-term DOD  (US$) - WDI',0.13751,0.134449,0.02462,0.13751,5.954197,0.055327,cluster0
664,'0811N: GDP per capita growth  (annual \%) - WDI','0585: Tax payments  (number) - WDI',0.13746,0.127745,0.009,0.13535,6.392317,0.098564,cluster3
665,'0811N: GDP per capita growth  (annual \%) - WDI','0742: Manufacturing; value added  (\% of GDP) - WDI',0.13746,0.132871,0.02173,0.13746,6.357552,0.067741,cluster3
666,'0811N: GDP per capita growth  (annual \%) - WDI','0475: Money  (current LCU) - WDI',0.13736,0.136714,0.01222,0.13461,6.129283,0.025407,cluster1
667,'0811N: GDP per capita growth  (annual \%) - WDI','0681: Final consumption expenditure; etc.  (current US$) - WDI',0.13736,0.135595,0.00981,0.13505,6.392317,-0.042015,cluster3
668,'0811N: GDP per capita growth  (annual \%) - WDI','0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI',0.13724,0.127141,0.01793,0.13724,6.209454,0.100494,cluster1
669,'0811N: GDP per capita growth  (annual \%) - WDI','2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO',0.13722,0.137181,0.01612,0.13459,6.209454,0.006277,cluster1
670,'0811N: GDP per capita growth  (annual \%) - WDI','0427: Population density  (people per sq. km of land area) - WDI',0.13711,0.129413,0.02791,0.13711,6.459432,0.08773,cluster3
671,'0811N: GDP per capita growth  (annual \%) - WDI','0113: Net bilateral aid flows from DAC donors; Sweden  (current US$) - WDI',0.13703,0.137016,0.01261,0.13404,6.044394,-0.003749,cluster1
672,'0811N: GDP per capita growth  (annual \%) - WDI','0059: ICT service exports  (BoP; current US$) - WDI',0.13702,0.131763,0.03055,0.13702,6.209454,-0.072502,cluster1
673,'0811N: GDP per capita growth  (annual \%) - WDI','0768: Adjusted savings: mineral depletion  (current US$) - WDI',0.13699,0.132247,0.01828,0.13699,6.321928,0.068866,cluster1
674,'0811N: GDP per capita growth  (annual \%) - WDI','0790: Inflation; GDP deflator  (annual \%) - WDI',0.13696,0.135967,0.00489,0.13696,6.459432,0.031514,cluster3
675,'0811N: GDP per capita growth  (annual \%) - WDI','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO',0.13694,0.133199,0.01678,0.13694,6.129283,0.061166,cluster1
676,'0811N: GDP per capita growth  (annual \%) - WDI','2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO',0.13686,0.112217,0.00959,0.13462,6.285402,0.156981,cluster7
677,'0811N: GDP per capita growth  (annual \%) - WDI','1402: Commercial service exports  (current US$) - WDI',0.13685,0.134064,0.0216,0.13449,6.392317,-0.052786,cluster3
678,'0811N: GDP per capita growth  (annual \%) - WDI','1074: People practicing open defecation; urban  (\% of urban population) - WDI',0.13683,0.135991,0.01881,0.13683,6.392317,0.028961,cluster3
679,'0811N: GDP per capita growth  (annual \%) - WDI','0914: School enrollment; primary; private  (\% of total primary) - WDI',0.13678,0.125665,0.00683,0.13678,6.247928,-0.105427,cluster1
680,'0811N: GDP per capita growth  (annual \%) - WDI','1771: Primary energy supply - TOT (TOE_1000USD) - OECD',0.13672,0.134842,0.01475,0.1336,6,0.043334,cluster1
681,'0811N: GDP per capita growth  (annual \%) - WDI','1207: Labor force participation rate; female (\% of female population ages 15-64)  (modeled ILO estimate) - WDI',0.13667,0.136658,0.03054,0.13667,6.392317,0.003459,cluster3
682,'0811N: GDP per capita growth  (annual \%) - WDI','0754: Services; etc.; value added  (current US$) - WDI',0.13663,0.133863,0.01144,0.13451,6.426265,-0.052598,cluster3
683,'0811N: GDP per capita growth  (annual \%) - WDI','0196: Multilateral debt  (\% of total external debt) - WDI',0.13662,0.126333,0.00941,0.13662,5.954197,-0.101425,cluster0
684,'0811N: GDP per capita growth  (annual \%) - WDI','0322: Net ODA received  (\% of imports of goods; services and primary income) - WDI',0.1366,0.135475,0.01842,0.1366,6.129283,0.033542,cluster1
685,'0811N: GDP per capita growth  (annual \%) - WDI','0323: Net ODA received per capita  (current US$) - WDI',0.13656,0.132792,0.01444,0.13656,6.209454,-0.061385,cluster1
686,'0811N: GDP per capita growth  (annual \%) - WDI','0137: Principal forgiven  (current US$) - WDI',0.13645,0.133709,0.02556,0.13645,5.954197,0.052352,cluster0
687,'0811N: GDP per capita growth  (annual \%) - WDI','0051: Net errors and omissions  (BoP; current US$) - WDI',0.13638,0.136379,0.01811,0.13373,6.247928,-0.000844,cluster1
688,'0811N: GDP per capita growth  (annual \%) - WDI','1104: Health expenditure; total  (\% of GDP) - WDI',0.13633,0.130769,0.00827,0.13633,6.426265,-0.074571,cluster3
689,'0811N: GDP per capita growth  (annual \%) - WDI','0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI',0.13631,0.136223,0.01306,0.13631,6.209454,-0.00933,cluster1
690,'0811N: GDP per capita growth  (annual \%) - WDI','0191: Short-term debt  (\% of total external debt) - WDI',0.13628,0.132537,0.01109,0.13628,5.954197,0.06118,cluster0
691,'0811N: GDP per capita growth  (annual \%) - WDI','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI',0.13626,0.135146,0.01296,0.13626,6.209454,-0.033375,cluster1
692,'0811N: GDP per capita growth  (annual \%) - WDI','0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI',0.13621,0.136183,0.02993,0.13621,6,-0.0052,cluster1
693,'0811N: GDP per capita growth  (annual \%) - WDI','0280: PNG; bonds  (NFL; current US$) - WDI',0.13613,0.132766,0.03712,0.13613,5.954197,0.057999,cluster0
694,'0811N: GDP per capita growth  (annual \%) - WDI','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI',0.13606,0.134735,0.00821,0.13338,6.209454,-0.036398,cluster1
695,'0811N: GDP per capita growth  (annual \%) - WDI','0189: Short-term debt  (\% of total reserves) - WDI',0.13601,0.135881,0.01711,0.13601,5.954197,0.011357,cluster0
696,'0811N: GDP per capita growth  (annual \%) - WDI','1216: Labor force participation rate; total (\% of total population ages 15+)  (national estimate) - WDI',0.13579,0.129633,0.033,0.13579,6,0.078468,cluster1
697,'0811N: GDP per capita growth  (annual \%) - WDI','0778: Adjusted net national income  (current US$) - WDI',0.13553,0.13428,0.01568,0.13553,6.357552,-0.035353,cluster3
698,'0811N: GDP per capita growth  (annual \%) - WDI','0635: Mobile cellular subscriptions - WDI',0.13534,0.133635,0.01416,0.13328,6.459432,0.041297,cluster3
699,'0811N: GDP per capita growth  (annual \%) - WDI','1382: Fuel exports  (\% of merchandise exports) - WDI',0.13525,0.126556,0.03114,0.13272,6.247928,-0.093244,cluster1
700,'0811N: GDP per capita growth  (annual \%) - WDI','1238: Unemployment; youth total (\% of total labor force ages 15-24)  (modeled ILO estimate) - WDI',0.13504,0.133942,0.02451,0.13504,6.357552,-0.033136,cluster3
701,'0811N: GDP per capita growth  (annual \%) - WDI','0310: PNG; bonds  (NTR; current US$) - WDI',0.13503,0.132057,0.02399,0.13503,5.954197,0.054529,cluster0
702,'0811N: GDP per capita growth  (annual \%) - WDI','1300: Age dependency ratio; young  (\% of working-age population) - WDI',0.13493,0.132308,0.01548,0.13493,6.426265,0.051202,cluster3
703,'0811N: GDP per capita growth  (annual \%) - WDI','2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO',0.1349,0.120472,0.01483,0.13239,6.285402,-0.120116,cluster7
704,'0811N: GDP per capita growth  (annual \%) - WDI','0136: Principal arrears; private creditors  (current US$) - WDI',0.13484,0.132257,0.02023,0.13484,5.954197,0.050825,cluster0
705,'0811N: GDP per capita growth  (annual \%) - WDI','0775: Adjusted savings: gross savings  (\% of GNI) - WDI',0.1347,0.111914,0.01807,0.1347,6.285402,0.150951,cluster7
706,'0811N: GDP per capita growth  (annual \%) - WDI','0839: Gross savings  (\% of GNI) - WDI',0.1347,0.111914,0.01807,0.1347,6.285402,0.15095,cluster7
707,'0811N: GDP per capita growth  (annual \%) - WDI','1254: Unemployment; female (\% of female labor force)  (national estimate) - WDI',0.13465,0.133629,0.03095,0.13465,5.954197,-0.031959,cluster0
708,'0811N: GDP per capita growth  (annual \%) - WDI','0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI',0.13458,0.1342,0.01739,0.13458,6.209454,0.019481,cluster1
709,'0811N: GDP per capita growth  (annual \%) - WDI','0151: Currency composition of PPG debt; all other currencies  (\%) - WDI',0.13446,0.125332,0.01708,0.13446,5.954197,-0.095542,cluster0
710,'0811N: GDP per capita growth  (annual \%) - WDI','0096: Net bilateral aid flows from DAC donors; Finland  (current US$) - WDI',0.13445,0.134448,0.02068,0.13445,6.044394,0.001253,cluster1
711,'0811N: GDP per capita growth  (annual \%) - WDI','1400: Export value index  (2000 = 100) - WDI',0.13444,0.127681,0.00631,0.13444,6.285402,0.082214,cluster7
712,'0811N: GDP per capita growth  (annual \%) - WDI','1137: Employment to population ratio; ages 15-24; female (\%)  (modeled ILO estimate) - WDI',0.13441,0.134048,0.02979,0.13441,6.357552,0.019034,cluster3
713,'0811N: GDP per capita growth  (annual \%) - WDI','1100: Health expenditure; private  (\% of GDP) - WDI',0.1344,0.130141,0.01319,0.1344,6.426265,0.06526,cluster3
714,'0811N: GDP per capita growth  (annual \%) - WDI','0329: Total debt service  (\% of GNI) - WDI',0.13432,0.134229,0.00757,0.13432,6,-0.009518,cluster1
715,'0811N: GDP per capita growth  (annual \%) - WDI','0321: Net official development assistance received  (constant 2013 US$) - WDI',0.1343,0.133939,0.01288,0.1343,6.209454,0.019006,cluster1
716,'0811N: GDP per capita growth  (annual \%) - WDI','0894: Primary completion rate; total  (\% of relevant age group) - WDI',0.13426,0.133984,0.01193,0.13426,6.129283,0.016628,cluster1
717,'0811N: GDP per capita growth  (annual \%) - WDI','1075: People practicing open defecation  (\% of population) - WDI',0.13419,0.128004,0.0102,0.13233,6.392317,0.078653,cluster7
718,'0811N: GDP per capita growth  (annual \%) - WDI','0165: PPG; IBRD  (DIS; current US$) - WDI',0.13418,0.126772,0.01073,0.13418,5.954197,0.086068,cluster0
719,'0811N: GDP per capita growth  (annual \%) - WDI','0719: Gross capital formation  (\% of GDP) - WDI',0.13416,0.118581,0.00477,0.13187,6.392317,0.124816,cluster7
720,'0811N: GDP per capita growth  (annual \%) - WDI','0066: Service exports  (BoP; current US$) - WDI',0.13413,0.131351,0.01574,0.13171,6.392317,-0.05272,cluster3
721,'0811N: GDP per capita growth  (annual \%) - WDI','0484: Deposit interest rate  (\%) - WDI',0.13406,0.133509,0.00665,0.13406,6.087463,0.023468,cluster1
722,'0811N: GDP per capita growth  (annual \%) - WDI','0337: PPG; IBRD  (TDS; current US$) - WDI',0.13403,0.125014,0.01475,0.13403,5.954197,0.094952,cluster0
723,'0811N: GDP per capita growth  (annual \%) - WDI','0482: Inflation; consumer prices  (annual \%) - WDI',0.13401,0.123756,0.01488,0.13401,6.392317,-0.101263,cluster3
724,'0811N: GDP per capita growth  (annual \%) - WDI','0653: Arms imports  (SIPRI trend indicator values) - WDI',0.13373,0.133557,0.0206,0.13046,6.044394,0.013134,cluster1
725,'0811N: GDP per capita growth  (annual \%) - WDI','1311: Rural population growth  (annual \%) - WDI',0.13373,0.126622,0.02187,0.13178,6.459432,-0.084311,cluster3
726,'0811N: GDP per capita growth  (annual \%) - WDI','1353: Agricultural raw materials imports  (\% of merchandise imports) - WDI',0.13372,0.130489,0.02543,0.13125,6.285402,0.056845,cluster1
727,'0811N: GDP per capita growth  (annual \%) - WDI','2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO',0.1337,0.129162,0.01696,0.1337,6.169925,-0.067366,cluster1
728,'0811N: GDP per capita growth  (annual \%) - WDI','0254: Average maturity on new external debt commitments  (years) - WDI',0.13368,0.125689,0.00948,0.13368,5.954197,0.089391,cluster0
729,'0811N: GDP per capita growth  (annual \%) - WDI','0269: Net financial flows; IBRD  (NFL; current US$) - WDI',0.13366,0.131764,0.02056,0.13366,6.087463,0.043543,cluster1
730,'0811N: GDP per capita growth  (annual \%) - WDI','0154: Currency composition of PPG debt; Pound sterling  (\%) - WDI',0.13363,0.133421,0.01809,0.13363,5.954197,0.01447,cluster0
731,'0811N: GDP per capita growth  (annual \%) - WDI','0174: PPG; other private creditors  (DIS; current US$) - WDI',0.13361,0.123407,0.01843,0.13361,5.954197,0.101011,cluster0
732,'0811N: GDP per capita growth  (annual \%) - WDI','0314: Net official development assistance and official aid received  (current US$) - WDI',0.1336,0.133262,0.01671,0.1336,6.209454,0.018394,cluster1
733,'0811N: GDP per capita growth  (annual \%) - WDI','0348: PPG; private creditors  (TDS; current US$) - WDI',0.13345,0.128639,0.00452,0.13345,5.954197,0.069361,cluster0
734,'0811N: GDP per capita growth  (annual \%) - WDI','0472: Broad money  (\% of GDP) - WDI',0.13344,0.132418,0.02484,0.13103,6.285402,0.031972,cluster1
735,'0811N: GDP per capita growth  (annual \%) - WDI','1298: Age dependency ratio  (\% of working-age population) - WDI',0.13342,0.132927,0.01594,0.13342,6.426265,0.022212,cluster3
736,'0811N: GDP per capita growth  (annual \%) - WDI','0765: Adjusted savings: net forest depletion  (\% of GNI) - WDI',0.13339,0.130049,0.00459,0.13339,6.357552,0.057801,cluster7
737,'0811N: GDP per capita growth  (annual \%) - WDI','0951: Secondary education; vocational pupils  (\% female) - WDI',0.13334,0.127655,0.00405,0.13334,6.087463,0.075402,cluster7
738,'0811N: GDP per capita growth  (annual \%) - WDI','1320: International tourism; receipts  (\% of total exports) - WDI',0.13313,0.132036,0.01487,0.13313,6.357552,-0.033082,cluster7
739,'0811N: GDP per capita growth  (annual \%) - WDI','0333: Debt service  (PPG and IMF only; \% of exports of goods; services and primary income) - WDI',0.1331,0.125328,0.01108,0.1331,5.954197,-0.088156,cluster0
740,'0811N: GDP per capita growth  (annual \%) - WDI','0578: Time required to start a business  (days) - WDI',0.13306,0.130698,0.01649,0.13081,6.392317,0.048603,cluster7
741,'0811N: GDP per capita growth  (annual \%) - WDI','2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO',0.13302,0.125028,0.01173,0.13,6.169925,0.089398,cluster7
742,'0811N: GDP per capita growth  (annual \%) - WDI','0686: Final consumption expenditure; etc.  (\% of GDP) - WDI',0.13299,0.131271,0.01442,0.13038,6.247928,0.041456,cluster7
743,'0811N: GDP per capita growth  (annual \%) - WDI','0805: GDP; PPP  (current international $) - WDI',0.13295,0.132936,0.00989,0.13072,6.459432,0.003803,cluster7
744,'0811N: GDP per capita growth  (annual \%) - WDI','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI',0.13291,0.13086,0.02402,0.13062,6.392317,-0.045279,cluster3
745,'0811N: GDP per capita growth  (annual \%) - WDI','0153: Currency composition of PPG debt; Swiss franc  (\%) - WDI',0.13288,0.132281,0.01951,0.13288,5.954197,-0.024483,cluster0
746,'0811N: GDP per capita growth  (annual \%) - WDI','1373: Import value index  (2000 = 100) - WDI',0.13286,0.127446,0.00864,0.13286,6.285402,0.073582,cluster7
747,'0811N: GDP per capita growth  (annual \%) - WDI','2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO',0.13285,0.131428,0.01154,0.13006,6.209454,-0.037712,cluster7
748,'0811N: GDP per capita growth  (annual \%) - WDI','0705: Gross fixed capital formation  (current US$) - WDI',0.13264,0.132409,0.01019,0.13264,6.357552,-0.015204,cluster7
749,'0811N: GDP per capita growth  (annual \%) - WDI','0588: Time required to build a warehouse  (days) - WDI',0.13261,0.129591,0.02154,0.13027,6.392317,0.054945,cluster3
750,'0811N: GDP per capita growth  (annual \%) - WDI','0098: Net bilateral aid flows from DAC donors; United Kingdom  (current US$) - WDI',0.13241,0.131862,0.01299,0.12937,6.129283,0.023408,cluster7
751,'0811N: GDP per capita growth  (annual \%) - WDI','0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI',0.1324,0.132072,0.00771,0.1296,6.209454,0.018119,cluster7
752,'0811N: GDP per capita growth  (annual \%) - WDI','1395: Merchandise exports to low- and middle-income economies in South Asia  (\% of total merchandise exports) - WDI',0.13239,0.132286,0.01825,0.13239,6.357552,0.010221,cluster7
753,'0811N: GDP per capita growth  (annual \%) - WDI','1288: Fertility rate; total  (births per woman) - WDI',0.13236,0.131705,0.01431,0.13065,6.459432,0.025592,cluster7
754,'0811N: GDP per capita growth  (annual \%) - WDI','1325: International tourism; expenditures  (current US$) - WDI',0.13224,0.130298,0.02274,0.13224,6.392317,-0.044065,cluster3
755,'0811N: GDP per capita growth  (annual \%) - WDI','0251: Interest rescheduled (capitalized)  (current US$) - WDI',0.13221,0.131797,0.04607,0.13221,5.954197,0.020319,cluster0
756,'0811N: GDP per capita growth  (annual \%) - WDI','0202: PNG; bonds  (DOD; current US$) - WDI',0.13219,0.127705,0.01209,0.13219,5.954197,0.066971,cluster0
757,'0811N: GDP per capita growth  (annual \%) - WDI','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI',0.13199,0.127716,0.01766,0.12969,6.392317,-0.065377,cluster7
758,'0811N: GDP per capita growth  (annual \%) - WDI','1295: Population ages 0-14  (\% of total) - WDI',0.13171,0.127892,0.0095,0.13171,6.426265,0.061791,cluster7
759,'0811N: GDP per capita growth  (annual \%) - WDI','1401: Computer; communications and other services  (\% of commercial service exports) - WDI',0.13171,0.131592,0.01142,0.13171,6.357552,-0.010848,cluster7
760,'0811N: GDP per capita growth  (annual \%) - WDI','0242: PNG; bonds  (INT; current US$) - WDI',0.13163,0.127636,0.01334,0.13163,5.954197,0.063198,cluster0
761,'0811N: GDP per capita growth  (annual \%) - WDI','0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI',0.13157,0.131552,0.01809,0.12874,6.087463,0.004264,cluster7
762,'0811N: GDP per capita growth  (annual \%) - WDI','0764: Adjusted savings: net forest depletion  (current US$) - WDI',0.1315,0.122184,0.01109,0.1315,6.209454,0.09652,cluster7
763,'0811N: GDP per capita growth  (annual \%) - WDI','0032: Primary income payments  (BoP; current US$) - WDI',0.13129,0.126851,0.01566,0.12924,6.392317,-0.066629,cluster7
