@relation MINE-Indicator-2006TO2013-2716_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
319,'2716N: Security Apparatus - Fund for Peace','0904: Gross intake ratio in first grade of primary education; total  (\% of relevant age group) - WDI',0.2379,0.223159,0.12404,0.2379,6,0.121412,cluster3
320,'2716N: Security Apparatus - Fund for Peace','0817: Gross domestic savings  (current US$) - WDI',0.23716,0.199339,0.06443,0.23716,6.044394,-0.194477,cluster7
321,'2716N: Security Apparatus - Fund for Peace','1783: Renewable energy - TOT (KTOE) - OECD',0.23703,0.228657,0.10152,0.23703,6,-0.091505,cluster3
322,'2716N: Security Apparatus - Fund for Peace','1897: Fixed-telephone subscriptions - ITU',0.23698,0.223949,0.06263,0.23368,6.247928,-0.114152,cluster7
323,'2716N: Security Apparatus - Fund for Peace','0666: Household final consumption expenditure; etc.  (current US$) - WDI',0.23694,0.18599,0.05269,0.23694,6.087463,-0.225721,cluster7
324,'2716N: Security Apparatus - Fund for Peace','0587: Total tax rate  (\% of commercial profits) - WDI',0.23646,0.202748,0.14461,0.23646,6.169925,0.183607,cluster3
325,'2716N: Security Apparatus - Fund for Peace','0044: Personal remittances; paid  (current US$) - WDI',0.2362,0.17095,0.03062,0.2362,6.129283,-0.25544,cluster7
326,'2716N: Security Apparatus - Fund for Peace','0056: Net capital account  (BoP; current US$) - WDI',0.23597,0.235025,0.07537,0.23597,6.044394,0.030745,cluster3
327,'2716N: Security Apparatus - Fund for Peace','0575: Time required to register property  (days) - WDI',0.23564,0.206008,0.10814,0.22404,6.169925,0.172141,cluster9
328,'2716N: Security Apparatus - Fund for Peace','0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (\% of total fuel combustion) - WDI',0.23535,0.221289,0.15089,0.23174,6.044394,0.118581,cluster3
329,'2716N: Security Apparatus - Fund for Peace','1154: Employment to population ratio; 15+; total (\%)  (modeled ILO estimate) - WDI',0.23532,0.234575,0.12731,0.23532,6.209454,0.027287,cluster3
330,'2716N: Security Apparatus - Fund for Peace','0747: Industry; value added  (constant LCU) - WDI',0.23494,0.231242,0.13458,0.23112,6.169925,0.06081,cluster3
331,'2716N: Security Apparatus - Fund for Peace','0578: Time required to start a business  (days) - WDI',0.23477,0.192624,0.09491,0.23477,6.169925,0.205294,cluster9
332,'2716N: Security Apparatus - Fund for Peace','0800: GDP  (current US$) - WDI',0.23457,0.177929,0.05274,0.23457,6,-0.237994,cluster7
333,'2716N: Security Apparatus - Fund for Peace','2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO',0.23452,0.13935,0.02334,0.23383,6.169925,-0.308497,cluster7
334,'2716N: Security Apparatus - Fund for Peace','1314: Urban population - WDI',0.23398,0.233979,0.09551,0.23398,6.247928,-0.000906,cluster3
335,'2716N: Security Apparatus - Fund for Peace','1770: Primary energy supply - TOT (MLN_TOE) - OECD',0.23387,0.225497,0.09796,0.23387,6,-0.091505,cluster3
336,'2716N: Security Apparatus - Fund for Peace','0714: Gross capital formation  (current US$) - WDI',0.23356,0.196374,0.03598,0.23356,6.129283,-0.192837,cluster7
337,'2716N: Security Apparatus - Fund for Peace','0823: GNI  (current US$) - WDI',0.2331,0.176638,0.04809,0.2331,6,-0.237618,cluster7
338,'2716N: Security Apparatus - Fund for Peace','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO',0.23259,0.124291,0.019,0.23168,6.169925,-0.329088,cluster7
339,'2716N: Security Apparatus - Fund for Peace','0798: Forest rents  (\% of GDP) - WDI',0.23222,0.149822,0.06015,0.22944,6.247928,0.287051,cluster6
340,'2716N: Security Apparatus - Fund for Peace','0743: Industry; value added  (current US$) - WDI',0.23158,0.193182,0.05802,0.23158,5.90689,-0.195954,cluster7
341,'2716N: Security Apparatus - Fund for Peace','0897: Primary education; pupils  (\% female) - WDI',0.23083,0.09017,0.05926,0.22789,6.129283,-0.375046,cluster7
342,'2716N: Security Apparatus - Fund for Peace','0637: Fixed telephone subscriptions - WDI',0.23038,0.217061,0.05485,0.23038,6.247928,-0.115408,cluster7
343,'2716N: Security Apparatus - Fund for Peace','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI',0.22918,0.21866,0.03334,0.22847,6.044394,-0.102566,cluster7
344,'2716N: Security Apparatus - Fund for Peace','2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO',0.22909,0.104399,0.03923,0.22909,6.129283,-0.353117,cluster7
345,'2716N: Security Apparatus - Fund for Peace','1040: Immunization; DPT  (\% of children ages 12-23 months) - WDI',0.22896,0.004346,0.06853,0.22896,6.247928,-0.473934,cluster0
346,'2716N: Security Apparatus - Fund for Peace','0709: Gross fixed capital formation  (constant LCU) - WDI',0.22895,0.225085,0.10671,0.2255,6.087463,0.062166,cluster9
347,'2716N: Security Apparatus - Fund for Peace','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO',0.22853,0.137104,0.02303,0.22853,6.129283,-0.302367,cluster7
348,'2716N: Security Apparatus - Fund for Peace','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI',0.22844,0.218008,0.0298,0.22766,6.044394,-0.102139,cluster7
349,'2716N: Security Apparatus - Fund for Peace','0363: Electricity production from nuclear sources  (\% of total) - WDI',0.22798,0.041851,0.02431,0.22684,6.044394,-0.431427,cluster7
350,'2716N: Security Apparatus - Fund for Peace','1733: Crude oil production - TOT (KTOE) - OECD',0.2273,0.215985,0.11442,0.2273,6,0.106371,cluster9
351,'2716N: Security Apparatus - Fund for Peace','0048: Net primary income  (BoP; current US$) - WDI',0.22704,0.194519,0.11529,0.22704,6.087463,-0.180335,cluster9
352,'2716N: Security Apparatus - Fund for Peace','0052: Foreign direct investment; net  (BoP; current US$) - WDI',0.2266,0.201801,0.08024,0.2266,5.954197,-0.157476,cluster7
353,'2716N: Security Apparatus - Fund for Peace','1209: Labor force participation rate; total (\% of total population ages 15-64)  (modeled ILO estimate) - WDI',0.22638,0.154745,0.0844,0.2246,6.247928,-0.267647,cluster7
354,'2716N: Security Apparatus - Fund for Peace','0755: Services; etc.; value added  (current LCU) - WDI',0.22599,0.220945,0.11719,0.22599,6.169925,0.071028,cluster9
355,'2716N: Security Apparatus - Fund for Peace','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (\% of total merchandise exports) - WDI',0.22597,0.173496,0.11384,0.22298,6.129283,0.229071,cluster9
356,'2716N: Security Apparatus - Fund for Peace','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO',0.22574,0.109301,0.04452,0.22574,5.70044,-0.341232,cluster12
357,'2716N: Security Apparatus - Fund for Peace','0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI',0.22438,0.202523,0.05563,0.22103,6.087463,-0.147841,cluster7
358,'2716N: Security Apparatus - Fund for Peace','1370: Merchandise imports by the reporting economy; residual  (\% of total merchandise imports) - WDI',0.2231,0.144524,0.09588,0.2231,6.209454,0.280315,cluster6
359,'2716N: Security Apparatus - Fund for Peace','0671: Household final consumption expenditure; etc.  (\% of GDP) - WDI',0.2227,0.113931,0.0283,0.22007,6.169925,0.329802,cluster6
360,'2716N: Security Apparatus - Fund for Peace','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI',0.22048,0.076591,0.03667,0.22048,5.954197,0.379327,cluster6
361,'2716N: Security Apparatus - Fund for Peace','1313: Urban population growth  (annual \%) - WDI',0.22032,0.141186,0.04021,0.22032,6.247928,0.281308,cluster6
362,'2716N: Security Apparatus - Fund for Peace','1152: Employment to population ratio; 15+; male (\%)  (modeled ILO estimate) - WDI',0.22023,0.164664,0.08497,0.22023,6.209454,0.235725,cluster9
363,'2716N: Security Apparatus - Fund for Peace','0724: Imports of goods and services  (constant LCU) - WDI',0.21989,0.218525,0.10264,0.21674,6.129283,0.036944,cluster9
364,'2716N: Security Apparatus - Fund for Peace','1322: International tourism; expenditures for passenger transport items  (current US$) - WDI',0.21975,0.105121,0.05122,0.21975,5.954197,-0.338569,cluster7
365,'2716N: Security Apparatus - Fund for Peace','1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (\% of total merchandise imports) - WDI',0.21929,0.183966,0.07836,0.21929,6.044394,0.187946,cluster9
366,'2716N: Security Apparatus - Fund for Peace','0806: GDP; PPP  (constant 2011 international $) - WDI',0.21919,0.1964,0.04465,0.21919,6.169925,-0.150965,cluster7
367,'2716N: Security Apparatus - Fund for Peace','0667: Household final consumption expenditure; etc.  (current LCU) - WDI',0.21894,0.213448,0.09914,0.21606,6.169925,0.074106,cluster9
368,'2716N: Security Apparatus - Fund for Peace','0545: Private credit bureau coverage  (\% of adults) - WDI',0.21772,-0.019651,0.01756,0.21772,6.169925,-0.487207,cluster0
369,'2716N: Security Apparatus - Fund for Peace','1041: Immunization; measles  (\% of children ages 12-23 months) - WDI',0.2176,0.010201,0.04616,0.2176,6.209454,-0.45541,cluster0
370,'2716N: Security Apparatus - Fund for Peace','1202: Labor force participation rate for ages 15-24; female (\%)  (modeled ILO estimate) - WDI',0.21718,0.204239,0.10435,0.21463,6.247928,-0.11376,cluster9
371,'2716N: Security Apparatus - Fund for Peace','0432: Population in largest city - WDI',0.21711,0.217088,0.13699,0.21711,6.087463,-0.004674,cluster9
372,'2716N: Security Apparatus - Fund for Peace','0688: Final consumption expenditure  (current LCU) - WDI',0.21624,0.210993,0.10042,0.21317,6.169925,0.072433,cluster9
373,'2716N: Security Apparatus - Fund for Peace','1095: External resources for health  (\% of total expenditure on health) - WDI',0.21607,0.164957,0.02348,0.21607,6.087463,0.226081,cluster6
374,'2716N: Security Apparatus - Fund for Peace','1137: Employment to population ratio; ages 15-24; female (\%)  (modeled ILO estimate) - WDI',0.21591,0.209149,0.09464,0.21591,6.209454,-0.082224,cluster9
375,'2716N: Security Apparatus - Fund for Peace','0682: Final consumption expenditure; etc.  (current LCU) - WDI',0.21485,0.209591,0.10155,0.21485,6.169925,0.072518,cluster9
376,'2716N: Security Apparatus - Fund for Peace','0715: Gross capital formation  (current LCU) - WDI',0.21422,0.208251,0.09432,0.21422,6.169925,0.077258,cluster9
377,'2716N: Security Apparatus - Fund for Peace','1279: Death rate; crude  (per 1;000 people) - WDI',0.21411,0.207864,0.1238,0.21411,6.247928,0.079029,cluster9
378,'2716N: Security Apparatus - Fund for Peace','0914: School enrollment; primary; private  (\% of total primary) - WDI',0.21406,0.210689,0.12987,0.21406,6,0.058057,cluster9
379,'2716N: Security Apparatus - Fund for Peace','0686: Final consumption expenditure; etc.  (\% of GDP) - WDI',0.21398,0.145247,0.05915,0.21398,6.169925,0.26217,cluster6
380,'2716N: Security Apparatus - Fund for Peace','0362: Electricity production from natural gas sources  (\% of total) - WDI',0.21382,0.208699,0.11077,0.21077,6.044394,0.071559,cluster9
381,'2716N: Security Apparatus - Fund for Peace','0819: Gross domestic savings  (\% of GDP) - WDI',0.21323,0.144461,0.05708,0.21323,6.169925,-0.262239,cluster7
382,'2716N: Security Apparatus - Fund for Peace','0901: School enrollment; primary; male  (\% gross) - WDI',0.2131,0.21309,0.09159,0.2131,6.087463,0.003158,cluster9
383,'2716N: Security Apparatus - Fund for Peace','0007: Arable land  (hectares per person) - WDI',0.21309,0.194405,0.13554,0.21309,6.247928,-0.136691,cluster9
384,'2716N: Security Apparatus - Fund for Peace','0899: School enrollment; primary  (\% gross) - WDI',0.21303,0.203362,0.07971,0.21303,6.087463,-0.098329,cluster9
385,'2716N: Security Apparatus - Fund for Peace','0838: Gross savings  (current LCU) - WDI',0.2129,0.211844,0.11032,0.20989,6.087463,0.032503,cluster9
386,'2716N: Security Apparatus - Fund for Peace','0364: Electricity production from oil sources  (\% of total) - WDI',0.21228,0.141554,0.07644,0.20888,6.044394,0.265944,cluster6
387,'2716N: Security Apparatus - Fund for Peace','0744: Industry; value added  (current LCU) - WDI',0.21222,0.205427,0.10309,0.21222,6.169925,0.08242,cluster9
388,'2716N: Security Apparatus - Fund for Peace','1102: Health expenditure; public  (\% of government expenditure) - WDI',0.21216,-0.007712,0.03791,0.21216,6.247928,-0.468905,cluster0
389,'2716N: Security Apparatus - Fund for Peace','1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD',0.21157,0.204887,0.05601,0.21157,6,-0.081751,cluster7
390,'2716N: Security Apparatus - Fund for Peace','0655: Armed forces personnel  (\% of total labor force) - WDI',0.21122,0.185842,0.12098,0.21122,6.169925,0.159306,cluster9
391,'2716N: Security Apparatus - Fund for Peace','0673: Household final consumption expenditure  (current LCU) - WDI',0.21122,0.205862,0.09229,0.2082,6.169925,0.073199,cluster9
392,'2716N: Security Apparatus - Fund for Peace','0627: Air transport; registered carrier departures worldwide - WDI',0.21108,0.168691,0.03511,0.20989,6.087463,-0.205885,cluster7
393,'2716N: Security Apparatus - Fund for Peace','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO',0.21104,0.124994,0.02294,0.20825,6.169925,-0.293337,cluster7
394,'2716N: Security Apparatus - Fund for Peace','0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI',0.211,0.204141,0.12236,0.211,6,0.08282,cluster9
395,'2716N: Security Apparatus - Fund for Peace','0039: Transport services  (\% of service imports; BoP) - WDI',0.21075,0.054804,0.02945,0.21075,6.129283,0.3949,cluster6
396,'2716N: Security Apparatus - Fund for Peace','1097: Out-of-pocket health expenditure  (\% of private expenditure on health) - WDI',0.2105,0.165221,0.11494,0.2105,6.247928,0.212788,cluster9
397,'2716N: Security Apparatus - Fund for Peace','0628: Air transport; freight  (million ton-km) - WDI',0.21033,0.121258,0.03906,0.20674,6.087463,-0.29845,cluster7
398,'2716N: Security Apparatus - Fund for Peace','0809: GDP per capita  (current LCU) - WDI',0.21024,0.204445,0.10974,0.20774,6.247928,0.076127,cluster9
399,'2716N: Security Apparatus - Fund for Peace','0076: Personal transfers; receipts  (BoP; current US$) - WDI',0.21002,0.17294,0.10249,0.21002,5.954197,0.192562,cluster9
400,'2716N: Security Apparatus - Fund for Peace','0733: Agriculture; value added  (constant 2005 US$) - WDI',0.21002,0.209669,0.08388,0.21002,6.129283,-0.018737,cluster9
401,'2716N: Security Apparatus - Fund for Peace','0665: General government final consumption expenditure  (\% of GDP) - WDI',0.20983,0.188205,0.06496,0.20983,6.169925,-0.147053,cluster9
402,'2716N: Security Apparatus - Fund for Peace','0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI',0.20982,0.135507,0.03549,0.20982,6.247928,-0.272604,cluster7
403,'2716N: Security Apparatus - Fund for Peace','0801: GDP  (current LCU) - WDI',0.20956,0.204623,0.08885,0.20676,6.247928,0.070266,cluster9
404,'2716N: Security Apparatus - Fund for Peace','0845: Net taxes on products  (current LCU) - WDI',0.20895,0.20884,0.11474,0.20895,6.044394,-0.010481,cluster9
405,'2716N: Security Apparatus - Fund for Peace','0831: GNI per capita  (current LCU) - WDI',0.20832,0.202759,0.10414,0.20574,6.247928,0.07457,cluster9
406,'2716N: Security Apparatus - Fund for Peace','0024: Cereal production  (metric tons) - WDI',0.20823,0.204303,0.05991,0.20524,6.247928,-0.062669,cluster9
407,'2716N: Security Apparatus - Fund for Peace','2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO',0.20774,0.14262,0.02981,0.20774,6.044394,-0.255185,cluster7
408,'2716N: Security Apparatus - Fund for Peace','1376: Transport services  (\% of commercial service imports) - WDI',0.20766,0.026735,0.02325,0.20766,6.129283,0.425353,cluster6
409,'2716N: Security Apparatus - Fund for Peace','1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise exports) - WDI',0.20764,0.207481,0.09735,0.20474,6.129283,-0.012619,cluster9
410,'2716N: Security Apparatus - Fund for Peace','1104: Health expenditure; total  (\% of GDP) - WDI',0.20731,0.006455,0.03162,0.20731,6.247928,-0.448169,cluster0
411,'2716N: Security Apparatus - Fund for Peace','0718: Gross capital formation  (constant LCU) - WDI',0.20719,0.202478,0.09921,0.20719,6.087463,0.068643,cluster9
412,'2716N: Security Apparatus - Fund for Peace','0318: Net official development assistance received  (current US$) - WDI',0.20692,0.111222,0.07042,0.20344,6,0.30935,cluster6
413,'2716N: Security Apparatus - Fund for Peace','0078: Personal remittances; received  (\% of GDP) - WDI',0.20689,0.116452,0.03904,0.20689,6.129283,0.300728,cluster6
414,'2716N: Security Apparatus - Fund for Peace','0765: Adjusted savings: net forest depletion  (\% of GNI) - WDI',0.20671,0.144782,0.06513,0.20671,6.169925,0.248853,cluster6
415,'2716N: Security Apparatus - Fund for Peace','0314: Net official development assistance and official aid received  (current US$) - WDI',0.20522,0.109953,0.07039,0.20175,6,0.308653,cluster6
416,'2716N: Security Apparatus - Fund for Peace','0837: Gross savings  (current US$) - WDI',0.20498,0.171602,0.03324,0.20498,6.044394,-0.182695,cluster7
417,'2716N: Security Apparatus - Fund for Peace','0824: GNI  (current LCU) - WDI',0.20494,0.19996,0.09188,0.20201,6.247928,0.070572,cluster9
418,'2716N: Security Apparatus - Fund for Peace','0842: Net income from abroad  (current LCU) - WDI',0.20344,0.200571,0.10849,0.20063,6.209454,-0.053562,cluster9
419,'2716N: Security Apparatus - Fund for Peace','0321: Net official development assistance received  (constant 2013 US$) - WDI',0.20314,0.107431,0.06385,0.2003,6,0.309368,cluster6
420,'2716N: Security Apparatus - Fund for Peace','0721: Imports of goods and services  (current LCU) - WDI',0.20251,0.200397,0.07788,0.19958,6.209454,0.045968,cluster9
421,'2716N: Security Apparatus - Fund for Peace','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI',0.20225,0.164745,0.02954,0.20225,6.129283,-0.193661,cluster7
422,'2716N: Security Apparatus - Fund for Peace','0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI',0.20203,0.198892,0.12871,0.19915,6.169925,0.056015,cluster9
423,'2716N: Security Apparatus - Fund for Peace','1265: Refugee population by country or territory of asylum - WDI',0.20203,0.178182,0.08974,0.20203,6.129283,0.154427,cluster9
424,'2716N: Security Apparatus - Fund for Peace','0713: Changes in inventories  (constant LCU) - WDI',0.20171,0.201573,0.12197,0.20171,6,-0.011719,cluster9
425,'2716N: Security Apparatus - Fund for Peace','0358: Electricity production from coal sources  (\% of total) - WDI',0.20169,0.161248,0.04754,0.19879,6.044394,-0.201102,cluster7
426,'2716N: Security Apparatus - Fund for Peace','0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI',0.20104,0.105761,0.06113,0.19792,6,0.308673,cluster6
427,'2716N: Security Apparatus - Fund for Peace','0706: Gross fixed capital formation  (current LCU) - WDI',0.20097,0.195586,0.06815,0.19813,6.169925,0.073376,cluster9
428,'2716N: Security Apparatus - Fund for Peace','0815: Oil rents  (\% of GDP) - WDI',0.2008,0.155105,0.1135,0.2008,6.169925,0.213764,cluster9
429,'2716N: Security Apparatus - Fund for Peace','1389: Merchandise exports to high-income economies  (\% of total merchandise exports) - WDI',0.20073,0.04735,0.02898,0.20073,5.643856,-0.391637,cluster12
430,'2716N: Security Apparatus - Fund for Peace','0359: Electricity production from oil; gas and coal sources  (\% of total) - WDI',0.1995,0.182433,0.10242,0.1958,6.044394,0.130643,cluster9
431,'2716N: Security Apparatus - Fund for Peace','0738: Manufacturing; value added  (current LCU) - WDI',0.1995,0.196398,0.06801,0.1995,6.129283,0.055695,cluster9
432,'2716N: Security Apparatus - Fund for Peace','0785: Adjusted net savings; including particulate emission damage  (\% of GNI) - WDI',0.19911,0.144075,0.08295,0.19565,6.044394,-0.234595,cluster7
433,'2716N: Security Apparatus - Fund for Peace','0441: Total fisheries production  (metric tons) - WDI',0.19849,0.198466,0.1169,0.19849,6.247928,-0.004934,cluster9
434,'2716N: Security Apparatus - Fund for Peace','0698: Exports of goods and services  (current LCU) - WDI',0.19773,0.195037,0.09123,0.19476,6.209454,0.051895,cluster9
435,'2716N: Security Apparatus - Fund for Peace','0693: Gross national expenditure  (current LCU) - WDI',0.19734,0.192044,0.07534,0.1946,6.209454,0.072775,cluster9
436,'2716N: Security Apparatus - Fund for Peace','0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI',0.19695,0.110201,0.04064,0.19383,6,0.294532,cluster6
437,'2716N: Security Apparatus - Fund for Peace','0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI',0.19566,0.107526,0.07127,0.19161,6,0.296873,cluster6
438,'2716N: Security Apparatus - Fund for Peace','0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI',0.19447,0.186823,0.0304,0.19447,6,-0.087446,cluster7
439,'2716N: Security Apparatus - Fund for Peace','1139: Employment to population ratio; ages 15-24; male (\%)  (modeled ILO estimate) - WDI',0.19428,0.173622,0.08764,0.19428,6.209454,0.143729,cluster9
440,'2716N: Security Apparatus - Fund for Peace','0828: GNI; PPP  (current international $) - WDI',0.19394,0.1716,0.02541,0.19394,6.129283,-0.149467,cluster7
441,'2716N: Security Apparatus - Fund for Peace','0679: Household final consumption expenditure; PPP  (current international $) - WDI',0.1938,0.171739,0.04068,0.1938,6.087463,-0.148529,cluster7
442,'2716N: Security Apparatus - Fund for Peace','2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO',0.19327,0.153624,0.03255,0.19327,6.129283,-0.199112,cluster7
443,'2716N: Security Apparatus - Fund for Peace','0805: GDP; PPP  (current international $) - WDI',0.19299,0.170963,0.03111,0.19299,6.169925,-0.148415,cluster7
444,'2716N: Security Apparatus - Fund for Peace','0661: General government final consumption expenditure  (current LCU) - WDI',0.19274,0.187842,0.09446,0.19274,6.169925,0.069986,cluster9
445,'2716N: Security Apparatus - Fund for Peace','0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI',0.1927,0.07737,0.04285,0.1927,6,-0.339602,cluster7
446,'2716N: Security Apparatus - Fund for Peace','1356: ICT goods imports  (\% total goods imports) - WDI',0.19175,0.119469,0.02974,0.18871,6.087463,-0.268851,cluster7
447,'2716N: Security Apparatus - Fund for Peace','0439: Aquaculture production  (metric tons) - WDI',0.19164,0.191436,0.07933,0.18746,6.209454,0.014294,cluster9
448,'2716N: Security Apparatus - Fund for Peace','0423: CO2 emissions from transport  (\% of total fuel combustion) - WDI',0.19107,0.17892,0.10022,0.18784,6.044394,0.110229,cluster9
449,'2716N: Security Apparatus - Fund for Peace','2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO',0.19033,0.190105,0.02917,0.19033,6.087463,-0.015014,cluster8
450,'2716N: Security Apparatus - Fund for Peace','0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI',0.19029,0.02034,0.05972,0.19029,6,-0.41225,cluster7
451,'2716N: Security Apparatus - Fund for Peace','0629: Air transport; passengers carried - WDI',0.19015,0.143177,0.02596,0.19015,6,-0.216733,cluster7
452,'2716N: Security Apparatus - Fund for Peace','1359: Ores and metals imports  (\% of merchandise imports) - WDI',0.18945,0.145009,0.0465,0.18646,6.087463,-0.21081,cluster8
453,'2716N: Security Apparatus - Fund for Peace','1368: Merchandise imports from low- and middle-income economies in South Asia  (\% of total merchandise imports) - WDI',0.18926,0.131188,0.03183,0.18706,6.209454,0.240982,cluster8
454,'2716N: Security Apparatus - Fund for Peace','0799: Mineral rents  (\% of GDP) - WDI',0.18889,0.175913,0.07586,0.18653,6.247928,0.113917,cluster9
455,'2716N: Security Apparatus - Fund for Peace','0712: Changes in inventories  (current LCU) - WDI',0.18787,0.178125,0.12726,0.18476,6.129283,0.098716,cluster9
456,'2716N: Security Apparatus - Fund for Peace','0769: Adjusted savings: mineral depletion  (\% of GNI) - WDI',0.18702,0.171828,0.0669,0.18471,6.247928,0.123258,cluster9
457,'2716N: Security Apparatus - Fund for Peace','0771: Adjusted savings: energy depletion  (\% of GNI) - WDI',0.18699,0.14991,0.11018,0.18699,6.209454,0.192562,cluster9
458,'2716N: Security Apparatus - Fund for Peace','1236: Unemployment; youth male (\% of male labor force ages 15-24)  (modeled ILO estimate) - WDI',0.18592,0.178196,0.08206,0.18592,6.209454,-0.087885,cluster9
459,'2716N: Security Apparatus - Fund for Peace','0763: Adjusted savings: carbon dioxide damage  (\% of GNI) - WDI',0.18589,0.143251,0.04253,0.1832,6.247928,0.206491,cluster8
460,'2716N: Security Apparatus - Fund for Peace','0841: Net income from abroad  (current US$) - WDI',0.18584,0.160519,0.05989,0.18577,6.209454,-0.159124,cluster8
461,'2716N: Security Apparatus - Fund for Peace','1406: Travel services  (\% of commercial service exports) - WDI',0.1856,0.148431,0.02778,0.1856,6.129283,0.192793,cluster8
462,'2716N: Security Apparatus - Fund for Peace','2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO',0.18536,0.176694,0.05561,0.18432,6.129283,-0.093089,cluster8
463,'2716N: Security Apparatus - Fund for Peace','0468: Net domestic credit  (current LCU) - WDI',0.18531,0.181646,0.06276,0.18531,6.169925,-0.060532,cluster9
464,'2716N: Security Apparatus - Fund for Peace','1204: Labor force participation rate for ages 15-24; male (\%)  (modeled ILO estimate) - WDI',0.18524,0.16466,0.08419,0.18307,6.247928,0.143456,cluster9
465,'2716N: Security Apparatus - Fund for Peace','0478: Money and quasi money  to total reserves ratio (M2) - WDI',0.18493,0.184885,0.07265,0.18212,6.087463,0.006725,cluster9
466,'2716N: Security Apparatus - Fund for Peace','1238: Unemployment; youth total (\% of total labor force ages 15-24)  (modeled ILO estimate) - WDI',0.18493,0.183115,0.08418,0.18493,6.209454,-0.042603,cluster9
467,'2716N: Security Apparatus - Fund for Peace','0599: Trademark applications; total - WDI',0.18458,0.182521,0.03768,0.18436,5.954197,-0.045379,cluster8
468,'2716N: Security Apparatus - Fund for Peace','2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO',0.1844,0.182867,0.06076,0.1844,6.129283,-0.039156,cluster8
469,'2716N: Security Apparatus - Fund for Peace','0058: Technical cooperation grants  (BoP; current US$) - WDI',0.18419,0.160129,0.08286,0.18084,6,0.155117,cluster8
470,'2716N: Security Apparatus - Fund for Peace','0464: Total reserves in months of imports - WDI',0.18397,0.138457,0.05341,0.18088,6.169925,0.213337,cluster8
471,'2716N: Security Apparatus - Fund for Peace','0440: Capture fisheries production  (metric tons) - WDI',0.1838,0.182002,0.09706,0.1838,6.247928,-0.042406,cluster9
472,'2716N: Security Apparatus - Fund for Peace','0469: Net foreign assets  (current LCU) - WDI',0.18296,0.181011,0.08071,0.18052,6.209454,0.044148,cluster9
473,'2716N: Security Apparatus - Fund for Peace','0850: Terms of trade adjustment  (constant LCU) - WDI',0.18296,0.175978,0.10357,0.17997,6.129283,0.083559,cluster9
474,'2716N: Security Apparatus - Fund for Peace','1234: Unemployment; youth female (\% of female labor force ages 15-24)  (modeled ILO estimate) - WDI',0.18266,0.179986,0.0738,0.18266,6.209454,0.051707,cluster9
475,'2716N: Security Apparatus - Fund for Peace','0787: Adjusted net savings; excluding particulate emission damage  (\% of GNI) - WDI',0.18224,0.135789,0.07505,0.17885,6.044394,-0.215524,cluster8
476,'2716N: Security Apparatus - Fund for Peace','1395: Merchandise exports to low- and middle-income economies in South Asia  (\% of total merchandise exports) - WDI',0.18216,0.114564,0.07736,0.18216,6.169925,0.259992,cluster8
477,'2716N: Security Apparatus - Fund for Peace','1320: International tourism; receipts  (\% of total exports) - WDI',0.18213,0.179215,0.03101,0.17933,6.169925,0.053989,cluster8
478,'2716N: Security Apparatus - Fund for Peace','0696: Gross national expenditure  (\% of GDP) - WDI',0.18146,0.116918,0.02169,0.18146,6.169925,0.254052,cluster8
